"TMLE2O1","TMLE3O1","TMLE2O2","TMLE3O2","TMLE2O3","TMLE3O3"
0.0256597877595245,0.0153723452436929,0.0887254332518468,0.0295703837755491,0.0255187636781552,0.00969879420421268
0.0284640078347529,0.013373840297175,0.0857980338189908,0.0264723365913126,0.0188350516603073,0.00890329570566257
0.0288296972113981,0.0149156955407603,0.0877140576843276,0.0295926735029943,0.0179535374676032,0.010530638910048
0.0198421816151823,0.012471240707622,0.11407496310677,0.0252925884670283,0.0142966688748491,0.00929563326240563
0.0201501874643781,0.0128738413950341,0.109411372730762,0.0229027011710895,0.0225971231771047,0.00906285241268591
0.0214872790495564,0.0130271258213171,0.0632923803549258,0.0295439175567368,0.0116841087974439,0.00936122033859474
0.0306949874906409,0.0159656805443467,0.0882466499268821,0.0296140678413538,0.0192105193966548,0.0103962891811282
0.0170295755289969,0.0120038870802036,0.0714421746420561,0.0239338168359433,0.0131982827488633,0.00874984693238269
0.0214424418194189,0.0150750185463847,0.0491555976190435,0.0316169065598317,0.0186178129173673,0.00988050050236195
0.0176551011366132,0.0134333534275825,0.0715206644109928,0.0317992066988707,0.01549860741759,0.0097848594909834
0.0501658880095112,0.0138120677711443,0.225524013664008,0.0286043169222768,0.0173879309814842,0.00866158267057957
0.0438677731896547,0.0140790916731244,0.646792376788891,0.0344115847327098,0.0171580000731604,0.0103290743379775
0.020976084873639,0.0153070493209071,0.0743063193632838,0.0329007295730956,0.0159563635453092,0.0102615008718651
0.0164958453015886,0.0133006450894133,0.0697968073006883,0.0279217429162133,0.0123624926572466,0.00830319376784966
0.020138760889664,0.0138549680275557,0.0677753105012551,0.0258456631701522,0.014194747849532,0.00926783198998127
0.0266194423462764,0.0130568496830855,0.0405950176736942,0.0225061628877545,0.0142171148125337,0.00876018319960828
0.0202395604238754,0.01188805616393,0.120809389083038,0.0309558851968224,0.0145899587344877,0.00716732823454665
0.0517445131310876,0.0139931401893577,0.421579677250731,0.0347832058633076,0.0180897470019926,0.00932327814503594
0.0223162674321437,0.0126524396008661,0.0813598496993894,0.0253125907491094,0.0120083561329686,0.00816154483620315
0.0153822836928104,0.0110506889722684,0.0623469977628527,0.0245248769056365,0.0123965892017146,0.00768092985101332
0.0195916491555922,0.013954688286706,0.0515242496016198,0.0259441555184227,0.0132471892031355,0.00809380785699174
0.0697942466183135,0.0121185068922535,0.750088575988591,0.0284814100808861,0.0121836042757786,0.00894842492930947
0.0440999390897191,0.0165916774974554,0.0574062174786645,0.0253289834270346,0.0177691737525304,0.0102888717774198
0.0225896548128195,0.0127687533328122,0.0500352916749719,0.0261600797545306,0.0132299846270342,0.00979067878743478
0.0238132791004019,0.0153107795687448,0.114100714772888,0.0361014552350904,0.0413528678187212,0.0104251972170842
0.012856244758135,0.010596129521331,0.0537238882319578,0.0260920775122564,0.00899486923400295,0.00633730800065893
0.0142792667384058,0.0109717543310075,0.0569126896150736,0.0221649762608259,0.0152003387062702,0.0088016850111767
0.0204803650826105,0.0111363372885606,0.0557434031925553,0.0247598730881027,0.0175532385785374,0.00934467304323802
0.0191668498068552,0.0126880865917218,0.0649491867868567,0.025776140356751,0.0116272558821329,0.00884322426816965
0.0183953871202609,0.013667781540482,0.0885525238242919,0.0243473563213641,0.0181417253222178,0.0096462248172296
0.0179241181304146,0.0134864035564747,0.0583308544954933,0.03038001273239,0.0112989801773554,0.00917716766130131
0.0387812004386445,0.0149946479378346,0.0564218673994553,0.0230595611253739,0.0203766357687112,0.00877461860819671
0.0156192681430354,0.0122431089041559,0.0515066135425234,0.0222150201538891,0.0162527210178963,0.00929667563051873
0.0210208087303301,0.0129069371821594,0.0650994771983396,0.0262127139288663,0.0141922994617048,0.00906246600186073
0.0257567585696474,0.014113282535432,0.084452698967629,0.0255721418227834,0.0140427430764113,0.0101378815223995
