"TMLE3O1","TMLE3O2","TMLE3O3"
2.68347046628017,2.75002009501153,2.69229453920817
2.86136059431719,2.88307545112256,2.85391793148303
3.04181592370453,2.95483398490318,3.00205963574384
3.3428112292678,3.39507648664208,3.49471077355826
3.0665445475234,3.14931473491008,3.11420592846898
3.218251476908,3.03292952345763,3.10958107283447
3.38797967928975,3.10466445042127,3.10035064651732
3.19032510608217,3.17839118049392,3.25097068382135
2.96557715372641,2.88919472370691,2.82094517731117
3.39668937061452,2.9969410117244,3.08519163142787
2.89905665237764,3.18666344230856,3.19758345924406
3.08824539390385,3.3746431819951,3.49414115508245
3.25821154442795,2.94001855416549,2.96867570508482
3.00196823687677,2.85081289392491,2.81393931164526
2.73520530354485,2.64604462551187,2.60239557555594
3.08502586056882,2.77219000153933,2.75912753693994
2.54967065839106,2.80217886031622,2.74559396125938
3.57160885830932,3.63431409756685,3.79663747481914
2.856251654365,3.10207944680572,2.99803401125454
2.88735457369057,2.8535370845747,2.82997343658977
2.95192990048708,2.76350942776249,2.73058049251819
2.8778518700992,3.60562228497246,3.66983981441572
3.10604104787818,3.16356326999933,3.11536007096121
3.28834893230064,2.83822367174478,2.90607707580927
3.21782956172201,3.24690136010188,3.22891321824507
3.46518589378514,3.43498805797371,3.4988007930279
2.99959335616532,2.72038690515962,2.72145060886361
3.1707481150013,2.95344152179418,2.98806982338136
2.95260835528002,2.90595683857813,2.87732691341137
3.06327216811707,2.95041648734277,2.96625864266045
3.01289263878027,2.79688811243019,2.74752740350685
3.37522809796271,3.17102479630613,3.20549326083425
3.2538489288151,2.80093996192639,2.82732697198235
3.1774638344113,3.03599049652841,3.07793093379232
3.2772283550988,3.18466359671789,3.19839392000133
2.7537916005907,3.46397355362011,3.59007129772834
3.10597674971577,2.8432778713166,2.79193379977045
2.90863786780405,2.82773225613193,2.85315514766255
3.14383413104871,3.0371942914947,3.01945238204132
3.00711101184473,2.93398748223949,2.89958918812576
2.77502162603411,2.88392821896882,2.86660883361939
2.88856538103264,2.92994430638617,2.91802347997827
2.83416042470059,2.73773766670882,2.72270926563341
3.06802369898927,3.09056209365589,3.11546538958658
2.78664311184683,2.67453494775423,2.65229261624976
3.10267787378446,2.88499039034373,2.85461273085209
3.42374101319687,3.38957208542639,3.37409636524528
3.09443540829239,2.83842996229943,2.82686088489976
