"Naive","trueIPTW","trueIPSW","trueIPTSvyW","trueIPW","trueTMLE2","trueTMLE3"
0.0109655244152453,0.0222570540762868,0.016335679284136,0.0285188986253946,0.0623808161428962,0.0199988676339839,0.0104006139727706
0.0110390714739357,0.0211449447068148,0.011722003832438,0.0246077930954747,0.0424797231807022,0.0153224515930921,0.00958006894165554
0.0114303743305994,0.0232441837945486,0.0138340590646028,0.0241104359659177,0.0441451869829181,0.0168597360616978,0.0108259481300293
0.0109077256647477,0.0249586051930605,0.015356692551981,0.0351605036444312,0.0740861002316446,0.012751205716818,0.0095213852186842
0.0109340596814436,0.0207641079316975,0.0168650859448261,0.0231960029668441,0.0679757630815746,0.0198274545743739,0.00977251582600849
0.0110774650321633,0.020669480155617,0.0128215038977386,0.0236402961839975,0.0352125527671728,0.0102743217878204,0.00964740593974439
0.0109438558831763,0.0240123901869086,0.0161477137981769,0.0254118102449563,0.0459756731983291,0.0177751706930312,0.0113910450230363
0.0111926145447634,0.0214924106246251,0.0139184507491291,0.0257475798909504,0.0418353484878362,0.010732596920531,0.00846837341260616
0.0113073475005043,0.0247942119584674,0.0147445035130414,0.0214246944628703,0.0324779328242935,0.0174426862196563,0.0106433383513816
0.0109436986851258,0.0295032341968027,0.0149208379527037,0.0284804286911355,0.0355234260635288,0.0128913643569031,0.00981491522355996
0.0108479208180464,0.0241838652210542,0.0253800139815019,0.0317170224873417,0.23310836387395,0.0164106946689501,0.0095533512625585
0.0108380506872293,0.0627131370208502,0.0132588012808528,0.130903321598745,0.0864422202697257,0.0140634336228255,0.0103756205428792
0.0104295380326784,0.0216248685187095,0.0139656535733282,0.0248823882554085,0.0338270053000965,0.0145013824257886,0.00966656717930007
0.010642437169452,0.0176235330864831,0.0128727941184258,0.0203815230707832,0.0307872854515142,0.0118605911388893,0.00921546631431063
0.0109270416492457,0.0209163524583151,0.0138482572537027,0.0208461294885444,0.032472662740494,0.0134934273538014,0.00963830563091252
0.0116153908492218,0.0225806323987424,0.0140755767024369,0.0248784954063879,0.0218549583834812,0.015948557230214,0.00957636974554562
0.0110404837576534,0.0263498764599155,0.0143428081853923,0.0378009205283723,0.0546888967848213,0.0123197023058994,0.0086042800528885
0.010844653392415,0.043817792301123,0.0137912969252687,0.101665597199138,0.0559724752042083,0.0115878742789261,0.00859168629015408
0.0109721576213703,0.0201770649325945,0.0119193656507754,0.0197887054117723,0.0418824449460067,0.0122280740211413,0.00904012170455856
0.0110540614819165,0.0187231045497331,0.0123347508646551,0.0206837836150071,0.0315263687768469,0.009591445641279,0.00827522049012811
0.0107644363758073,0.0212674776792511,0.0114540854906631,0.019175772611023,0.0266846055108249,0.0112789772469543,0.00901769494312667
0.0111695902506244,0.0719213131927965,0.012256752123925,0.153593644219163,0.0764679829118098,0.0111113172744056,0.00928004226201524
0.0109691656019472,0.0184235909205752,0.011061445083201,0.0187851590476398,0.0286312787122213,0.019794705635315,0.0105340823099527
0.0108855522382434,0.0223755111978991,0.0142396336165325,0.0216032113517918,0.0247709210838523,0.0134968660559398,0.0104516096330482
0.0107554273184021,0.0188582060695242,0.0168524923734951,0.0408112256578778,0.0592936803142719,0.0117487180199434,0.0093698047358405
0.0118228664164122,0.0229100450877471,0.011111576801018,0.0243558440545898,0.0223235430061464,0.00850871581233953,0.00657137070308643
0.0110211493608281,0.0193323390061709,0.0141539039043637,0.0235228906348504,0.0297841793412457,0.0125153947225391,0.00878783759252944
0.0105410003565243,0.0193930479046008,0.0140549137030349,0.0228281489255916,0.0373002864106868,0.0155969824117402,0.00998903538089731
0.0108772623703423,0.0275705197679301,0.0119727402719182,0.02419794377206,0.0310421499327471,0.0112425612414096,0.00919480304283127
0.0114143193562792,0.02295782889013,0.0127362234342867,0.0309262086293259,0.0450166756720141,0.0136128136142558,0.0098952761364748
0.0104771266357843,0.0225847845331428,0.0126492881759302,0.0218104826210018,0.0261384597465141,0.0108581365485224,0.00885530477920518
0.0105647429209308,0.0187546297081813,0.0146683747876615,0.0241231989458123,0.034009451915288,0.0149856960664285,0.00955100000822552
0.010936700501671,0.0200056500793368,0.0134303615918728,0.0225513244993514,0.0320052224494693,0.011164869246234,0.00970319186928448
0.0111507774246655,0.0251106697100333,0.0123108751106494,0.0289627226120697,0.0294561624725961,0.0135908830864514,0.00940130035711376
0.0106685601826376,0.0208653672550974,0.0140474602002905,0.0291614399357121,0.0479891361077399,0.0110083147849706,0.00936243483247902
0.0113743869307679,0.0623298659614759,0.0283686573358121,0.124028739143512,0.370181509062738,0.0180159609454201,0.00929081212682743
0.010866661868131,0.019445434120552,0.0120597868055778,0.020674576813153,0.0273914865812259,0.0168831920334724,0.00984592468052773
0.0110508315567462,0.0223527830582442,0.0124774690537942,0.0234386495175579,0.0532590702128272,0.00981311651710336,0.00948396337637038
0.0109053453011496,0.0277691244999308,0.0162907953104338,0.0274242067952201,0.0545002841504455,0.0153402589754069,0.00963877089582593
