"TMLE3O1","TMLE3O2","TMLE3O3"
0.0280922116400985,0.0718029987218902,0.0210399795606503
0.0366636706062218,0.0702869306936881,0.0228866571057914
0.0323851838875277,0.0859703250604263,0.0288434035524777
0.0266897294018966,0.0953336389681036,0.0199693997104539
0.0251051018393717,0.0693404698312186,0.0256089219893206
0.0277414072673346,0.0696197700020148,0.0188105392831834
0.0335026211460008,0.0828514136721469,0.0236044136409145
0.0201303130990879,0.067372331851443,0.0173563769838521
0.0235597890640784,0.0477598562035611,0.0201383729207301
0.0196993089191679,0.0511277400143208,0.0177566787730661
0.0818575767920153,0.164328120020365,0.0325191253374624
0.0162464317454722,0.0594979364719821,0.04658003529515
0.0236987835505991,0.0526165173441603,0.0179689747384637
0.0195331752154062,0.0483863961373163,0.0162329801318344
0.0232216422707041,0.0566162074404459,0.0183822864236883
0.0322321650983902,0.0660692994694467,0.0273975889607005
0.0188851661668201,0.0618130378702185,0.0207864063976096
0.0173262800077598,0.0618298577227027,0.024843727472826
0.0359743068102813,0.0918682861874459,0.0223062554325711
0.0187427454457368,0.0576703572862317,0.0147802817529264
0.0245203760673677,0.052744703408917,0.0165670234163338
0.0609058716848156,0.0475555244677264,0.0559482628508216
0.0562730368875013,0.101603074431022,0.0403448154766848
0.0223357325691736,0.0616388511022293,0.0194543131478175
0.0312246493040586,0.122234417407744,0.0290433161505253
0.0167585084648583,0.0618479759208671,0.0135641851536935
0.015616203901988,0.0359119540667136,0.0140227133709808
0.022120390555863,0.0572727844627646,0.0189296163796462
0.0228607059657674,0.0592300781556132,0.0159780492832625
0.019985166299736,0.0605048954523076,0.018391722300055
0.0220596556702512,0.0487043117361133,0.0156853203419009
0.0472460133819396,0.0794203118797298,0.0273463793187275
0.0183686112817621,0.0491913817785003,0.0155514097902222
0.0211971863690125,0.0524159131641103,0.0178814524632534
0.0370311170330569,0.0815154269798249,0.0196863295842533
0.101774977915674,0.191275833611109,0.0830772859996152
0.0230798537301466,0.056836228800953,0.0216409615289012
0.0392637825145962,0.0855023694481263,0.0301387366560822
0.0412438570016755,0.0933373996622426,0.0280892501647577
0.0292958304266302,0.0709778292644316,0.0262355341162133
0.0192053835653794,0.053973418577749,0.0128306333054436
0.0246489912578788,0.0630178938092498,0.0174572041680396
0.0306322514773299,0.0599398056064451,0.0253955586213954
0.0236735823030418,0.0619767285553954,0.0180784906957289
