"Naive","trueTMLE3","TMLE3T1"
6.89502913767723,3.25025256542824,3.1987773168998
6.99729252533921,2.90984658117006,2.77426505325314
6.84142350450488,3.11563783485183,3.20505404335821
6.96003121517042,2.95590489480653,2.67353322207363
6.78982258628167,2.91800444389489,2.96505140730858
6.89493121721929,3.11690882583038,3.17792212649557
7.01232642743289,2.80024801929636,2.70228402676432
6.86547193735698,3.06931926561016,2.97467331354989
6.87011713277626,2.70524588635922,2.53242124591409
6.88853207297707,3.13529407579309,3.04817301286086
6.87450390944075,3.16529639571692,3.14641697065176
6.99489715714896,2.8866042880816,2.88997001216468
6.81927565423096,2.99452131273419,2.85614691554278
6.80309122633599,3.00939206627724,3.06442173161477
6.6867689625019,2.75162302936582,2.53412089571227
6.82160877781715,3.16583331770034,3.11132696884481
6.89962543639836,3.15323489836276,3.17519371959992
6.85663805678055,3.12670102227464,3.06833718218057
6.78673005153486,2.75683968298405,2.75424005922715
6.93210863996108,2.84808344225364,2.68972078440163
6.78870892980254,2.91616744343801,2.85750298766791
6.94975748405398,3.15908681703517,2.85019046353692
6.87733697352189,3.01717807544947,3.08992833173368
6.84643407349582,2.63495960018936,2.47010793210912
7.00320842230228,2.93591213430209,3.07979451404301
6.81942798713924,3.47113967900934,3.67739790019281
6.76017596578807,2.81774255115665,2.59277909927349
6.94610514577787,3.06910883012531,2.94702325070354
7.04948710002698,3.17831925843639,2.93957956147541
7.07691632253569,3.04240026603687,2.97984432240158
6.86160242306053,2.90727023389062,2.92894188431884
6.81494548777907,2.89328028992981,2.73907208204252
6.7474084488603,2.83160069855233,2.68432672472867
6.82317370784846,2.9914638257329,2.86684309953943
6.85461183106005,2.93661048053204,2.91619904799049
6.81889031039333,2.89435502868256,2.81634987031629
6.94218564234172,3.06798072479786,2.84013950825129
6.89434724114545,2.99245225651687,3.00122082293796
7.02740536931776,3.08161719389265,2.94728246702562
7.05117788158174,3.06720414047286,2.83378920213861
6.9897136782308,2.9995759503975,2.94353565054986
6.75686438592236,2.77499142521247,2.5902510300402
6.76474612640698,3.11132528883361,3.04374825886057
6.77133134007825,2.90991256585644,2.74417246850733
6.89554376198087,2.98616686296773,2.80867043652009
6.76185157463438,2.79853099506108,2.60124744778718
6.8082823102414,3.06723053687592,3.09744874013117
6.86796550683024,2.88248735272292,2.79117665893442
6.98939473842958,3.1736943643906,3.16513336947731
6.68695038294349,3.06377205668336,3.16019634036713
6.98290495837606,3.13977333498939,3.28542391709951
6.72981076426133,2.92557855009838,2.68106418473949
6.94044416104251,3.0192077936438,2.76015984475949
6.86240589924161,2.81049473947269,2.73405331404061
6.81264438118316,2.73162889025049,2.62945858579147
6.92484525317216,3.04574510778394,2.79328635929978
6.81868802066418,2.9040931590896,2.81612474069423
6.8122848821521,3.01642782169499,3.0229850310029
6.86737375891706,3.05473218847395,3.02402891534387
6.95199072302352,3.20554346982001,2.94648340034496
6.93237416741577,2.93381227010013,2.87971312847108
6.8924419095402,2.7227280858578,2.49525356262133
7.02309626254484,3.02634313435337,3.06075815248601
6.98802495775805,2.93119448211189,2.71023818861918
6.91294900268294,3.18274965650286,3.20970735424493
7.05572759018647,3.10222254705558,3.02570887904541
6.87940101402207,3.25285471379899,3.19226482284836
6.739734183066,3.13676737950372,3.07911166308946
6.78201788028576,2.68848384041878,2.66174648143772
7.05797452624209,3.20457906776949,3.09043872692593
6.85779903521892,2.97160399067648,2.70343638940833
6.67187928819476,3.24116290963944,3.21178378127001
6.83748441671553,2.85410040672128,2.7954854111349
6.8174903551052,2.55229984715111,2.4583090672497
6.82321459332011,2.68039234280756,2.52445332797046
6.76690661530831,3.12273348526858,3.11971049099738
6.78325762311912,2.93018941322552,2.82976003494947
6.86948420004979,2.97817108908757,2.89323467938472
6.74440732765732,2.98346633520951,2.78305134105343
6.90488965533725,2.89961959708072,2.851661532758
6.82185690761979,3.09475441575235,3.17605690763577
6.981163661461,2.91020543582908,2.7805861929506
6.89305056199788,3.08162603012306,3.02700559310381
6.85038394832063,2.8169779802151,2.71080131671055
6.78528225766484,3.23844637889553,3.02779063317301
7.02116817288611,3.47946523672958,3.36810842506021
6.87351041342137,2.98872873650979,3.00933423346083
6.9282722455548,3.06164905065476,2.78343627044276
6.91527809287263,2.96378336086528,2.74620344223973
6.89224840627486,3.19805045970954,3.0853748401443
6.89903056282834,2.83773586608733,2.70578683869006
6.83649197826349,3.02391676521431,3.00634218761443
7.00492990734718,3.11235359282184,2.86104486429892
6.96517057980008,3.24437416722303,3.20473829050536
6.95081716456372,3.14080889810634,2.98213438111538
6.94536429737123,3.08753134389461,2.99846999309094
6.86207097890377,3.30746360427351,3.35145642151707
6.94841616161906,2.9849882297534,3.07084461329333
6.74384737941526,3.0737082939918,2.78123476164497
6.72002490320065,3.03843504101814,2.75114906490278
6.821060658257,3.5069199320354,3.62956842630835
7.04789934573927,3.30971854963991,3.46049938727616
6.78498874976722,2.82571057122595,2.70912277627907
6.75586012401098,3.16761771815498,2.85826867961609
6.82774290939799,2.94993926572186,2.71851204629251
7.016944241463,3.14250127028665,3.08034445361503
6.81061422150572,2.89936007218105,2.58514676985728
7.09438466021935,3.18962350668781,3.17893941958942
6.77479363996652,2.53065283463461,2.45359568775713
6.87320715976388,3.02625686376111,2.85229764198166
6.9864602149819,3.34510112901519,3.47612988145971
6.84506526439236,3.1184676126721,2.98835709292209
6.95115786878149,3.20772919095818,3.02145790482943
6.84481918806314,2.76019681105024,2.67441953564496
6.77261256955715,2.70181886334083,2.49837316710979
6.70327781814541,3.04845045088269,2.89634171463704
6.69143309544457,3.17826054206647,3.17198235830446
6.81100543609102,3.26503198163249,3.25679726005044
6.84708861950412,2.8600967927121,2.62584551227525
6.97348562703545,2.78555847211473,2.61893080907015
6.88784291198974,3.46837114363257,3.64714622014795
6.78628738357242,3.03638649805017,2.70388707908063
6.83054240565724,3.11281285189833,3.18187785463195
6.78591189454437,2.75899788199204,2.59936336811706
6.89158634664105,3.04109945644657,2.83816771029065
6.76934497343449,3.06756432429639,3.08766160254467
7.08915303457746,3.10469447730813,3.07748959741921
6.96338945711403,3.05034458103657,2.96580967072166
6.88159776392499,2.94685340362366,2.88983832984958
6.96274266698128,3.34869406856549,3.35350064631917
7.00636589237222,3.0807908512763,2.72986753647804
6.88077815230722,3.09805680272319,3.10487232961749
6.91741101435919,3.18062802242454,3.2712247228439
6.92634569469706,3.01135094764884,2.89869478714895
6.85688838361161,3.1962164172837,3.06743623410192
6.90045387887737,3.35980639609169,3.48529961499911
6.84685561244514,2.99008399693469,2.9471537696965
6.89705580003617,3.24741336025354,3.31221934225286
6.8511188784121,3.01406343967554,2.88656843733084
6.87575667623802,2.92908110006231,2.80176072602458
6.94357793735131,3.16005512892067,3.05297660892242
6.9350146614301,2.85405361050128,2.47266867802694
6.66776293394512,2.76196065743975,2.51152267339196
6.71646762746095,3.01251274600678,2.83843189104872
6.95989533406351,3.22513091741323,3.34923856550149
6.66854107361259,2.81870628449805,2.59159352098022
6.87593309170926,2.93009356976298,2.82407839116096
7.03206562433193,3.04264820079846,2.82500813005861
6.92208861635253,2.96201250148821,2.73509130983143
6.79708281853449,3.20055615285799,3.28826514038385
6.79569088624903,3.04628483944775,2.94435079780659
6.93138919630277,2.92008160344011,2.91306766485981
7.02357722604081,3.2831222443598,3.51114742667853
6.92547870905694,3.085523528699,3.1308468348937
6.79385327110095,2.92853246172211,2.86678519878578
7.07280526629268,3.16483977950342,2.88251868768386
6.81105787306122,3.12658752560885,2.93113939444461
6.81731749122227,2.94581293148758,2.77695487530322
6.71639720919038,2.94809119359885,2.72735758497864
6.95920842026015,2.78153902592356,2.60550724141409
6.83730118991643,2.9574264918981,3.01981433724989
7.08393773152769,3.18973627727389,3.19032987404936
6.98667332444374,3.09453952203936,3.18027078258857
6.91594214182591,3.54887014573627,3.55827728867833
6.88228935597796,3.17683455125078,3.16590307969694
6.82276399857637,2.91905710618066,2.90063341035429
6.85256700380786,2.83222496623579,2.70224369599226
6.96956150229072,2.80327413065922,2.64552376964994
6.90367247920666,2.86232265277118,2.79745411963638
6.91252385602727,3.06364524314646,2.85026026627671
6.97561863544544,3.06464911030149,2.92281271512438
6.71083015108721,2.91313885069739,2.77655747461983
6.93297526128433,2.97021394574074,2.95839285600762
6.73528550617013,3.12063660687901,3.22289334868949
7.05887028103935,3.16074740170384,2.87356202699158
6.7753830394174,3.14607462633766,3.22759252030148
6.91321369202306,2.99696624313898,2.73005921036473
6.94662457123988,2.94609999673702,2.72352438188984
6.91415661681431,3.17517427102465,3.26137820389822
6.82413151407842,3.22725568333673,2.96106575433455
6.80962707044611,2.96782923787791,2.85821906548236
6.90192920286772,2.87118034217959,2.80924483607117
6.7720135177764,3.1579360945333,3.18216987701161
6.9554553188664,2.86235969911883,2.64639380914466
7.03668553355498,3.07340515185497,2.99000586898359
6.75761255156625,3.0338931213124,3.06032232140432
6.95142113779166,3.31129129022521,3.23408310903213
6.62144237472026,2.90642601109506,2.8444817221005
6.93765209155703,3.10037573348852,2.97522327097279
6.8199320369387,3.10925984180408,2.79629743161367
6.79240809822146,3.46338856334699,3.57539462213375
6.6588659836101,2.59905359009514,2.44009333700366
6.79993902680059,3.42557068374076,3.45018650122232
6.81420447386332,2.9780931859899,2.95839934967529
6.85955962896503,2.92023554171228,2.68527243853489
6.63930209109517,2.76532076898173,2.67708807315216
6.9936615195005,2.90255351543076,2.67625380862263
6.90408607049573,3.09405502491928,3.01761988341587
6.85273783665127,3.16853419188715,2.94301739703358
6.83850195250236,3.02568883927079,2.79343321421909
6.891105846684,2.93320253862197,2.85429214484738
6.76323283516864,3.00314062665273,2.86628808452567
6.87649299225895,3.16754499115184,2.95219300988693
6.99831811672299,3.47110070069073,3.31540268178165
6.86808089177282,3.10586240218689,2.88498343054947
6.81245724990636,2.90234056424501,2.76332707016138
6.83090769115981,3.09332463917001,2.9726954083264
7.15351664050847,3.25180754776918,2.94192278911011
6.78271234811627,2.98857731095551,2.80572079009444
6.91468609551135,2.94856698332033,2.88301236676033
6.84920759721235,2.87857953784343,2.75892339400287
6.9000259520976,3.04185109167903,2.96730404246565
6.91735910689679,3.32409481212978,3.5960831049935
6.88538452405105,3.24504701174192,2.93909837796357
6.90269634392603,2.92570504053291,2.65760625737269
6.95848497136231,3.09626254425906,2.9657021106705
6.94277579420701,2.73180693310783,2.67153580346695
6.9025335131135,2.94991146254949,2.89379113544048
6.93132432936994,3.02876072084285,2.79693532738671
7.00162517491896,2.98056328969684,2.85122141179952
6.99430473665308,3.35596935457316,3.19698967904718
6.98975775657887,2.67447040569482,2.51510582113862
6.7989230859814,3.22999298486614,3.30904360342782
7.09017629053088,3.07195202381266,3.06800633924647
6.92531137090866,2.85326404727717,2.74085451728739
6.72833843053939,2.96137003933724,2.79446963641608
7.02622659574069,2.79874053258263,2.58722744516384
6.86165812392097,3.02108533028628,2.9272040041823
6.71392006515375,2.82703052556248,2.73355718045155
6.77390948763737,3.00789655374172,2.8346331724291
6.87672161010956,3.11817372749418,2.95861532446155
6.84007838370165,3.02363883853301,2.85834698224852
6.79385782475897,3.07365271661655,3.00964869639075
6.94260469160934,3.11975947206447,2.91684956645738
6.92758546091543,2.693958114475,2.5845836710882
6.86688581833517,3.06241621842066,2.80775501326726
6.77018313690271,2.92475968859147,2.86447002365987
6.80989234412656,3.08278018634864,3.0000765761799
6.93410778153167,3.07225440359782,2.79057735452252
6.89685528803698,2.95283719686825,2.94953787601258
6.84827312042235,3.23150506268945,3.23032414384064
6.89792928416128,3.18153203169576,3.08207550911549
6.92756249717736,3.25819666457589,3.20816809966418
6.77010687169889,2.71569440064738,2.64886022319864
7.00768468376554,3.07529457491107,2.83929101627229
7.08964262734357,3.0481067940438,2.93549716099697
6.99248161781646,3.12530759465408,2.85270733013193
6.91805611944013,2.92284540073915,2.67946139824034
6.90062137342779,2.96571010034832,2.77597149906945
6.95461985386109,2.87428252276047,2.74031360311437
6.85478017514769,2.92458032987274,2.86579049321534
6.99824477503583,3.17324027231944,3.30525195190104
6.82239759555455,3.00137892077963,2.8771788975115
6.8472158891838,2.73778126255898,2.62636063314703
6.81665363985194,3.02123792577533,3.09253043221514
6.83409975547237,2.95982833432646,2.86266891251514
7.00633845839784,3.09761393156557,3.14026780190904
7.0390089693913,3.16981963602946,2.91468898065661
6.86805952624553,3.06478932246821,2.83651501725632
6.88629622899357,3.00509679403486,3.00052228875333
6.80715492014691,2.72726479565717,2.6682911462567
6.81044169709834,2.78885313556333,2.58532021377084
6.75950316612308,3.33817096389502,3.38127756547856
6.87877286661005,3.17792861591752,2.83226709980397
6.77837769381144,2.83287314278052,2.69151223901699
6.9516016078813,2.8517352928522,2.72265993861599
6.88310848142544,2.80125695828714,2.69750341247864
6.92556916099724,3.08216157403821,2.96991942812265
6.96845537297081,3.02460103813706,2.8271334437594
6.8987531423933,3.14264547073859,3.08620443325153
6.69463339387111,2.97766513243989,2.8233912921237
6.83288570435249,3.08207112505229,3.014463495294
6.93453334777122,3.0599216218728,2.75796781773028
7.05115639218245,3.0447538600065,2.96832301003425
6.8085673590595,3.4696817672486,3.49052028268134
7.08267866179835,3.00669282930712,2.78610603932279
6.91876822869708,2.89194786880541,2.83105389731441
7.20764997921824,3.12762329294619,3.06760123866263
6.93125156734823,2.902505267498,2.70515390170846
6.81001888961821,3.3467983226004,3.08538994963865
6.94315213819977,3.08089961364484,2.97147022860072
6.79784287695237,3.07852070552142,3.03954541173417
6.92247817398452,2.96022683862262,2.96566269574426
6.93184072827697,3.01896645684003,2.90717747289441
6.99943807465326,2.85991003974194,2.69749286298218
6.78512203481025,2.77633349498617,2.66930508768826
6.95069072384655,3.07270993584574,3.01624740224047
6.78245445987359,3.09100469647834,3.09766740538146
6.80286723277375,2.85432374039185,2.72756139131452
6.88954508943981,3.12190660203167,2.98010665210943
6.72359149791177,2.97106916779071,2.89460671726296
6.7343477510939,3.05948225931578,3.06712497061975
6.85755859991783,2.75918484753704,2.65821461700411
6.87484081714002,2.99650056406569,3.11173668419938
6.80439101667478,2.71426297841021,2.60114356393745
6.93615116670173,3.07900409187558,2.88713231617536
6.83350606977633,2.79081235499702,2.73448053008432
7.05162579305701,2.92322655234719,2.747800552261
6.82288404249334,2.8640831268286,2.70428229763032
6.8691249115178,3.1509411250668,2.84046703643608
6.89523816620571,3.10895577334779,3.3315694010472
6.79978033658137,2.88383158781865,2.89092002528373
6.83717111484028,3.09729821182763,3.00409788434094
6.80015682336201,2.9066536180472,2.86371486950677
6.87837620678656,2.88285163000283,2.67184881142278
6.85461777058545,3.00648718011313,2.68654888322225
6.79446220031722,2.92747410387611,2.87736551270079
6.9116301796392,2.96463799963258,2.96240769944701
6.7595397796682,2.99681299798601,2.69474084110861
7.02526454891179,2.98034587077507,2.91969548056527
6.91339663824141,3.00835342891725,2.98759944645206
6.75741343713297,2.95429574838245,2.97675570164474
6.89859804368068,3.30708120261043,3.39839745091641
6.7291986652042,2.80819764189133,2.68675522025796
6.85854224752249,3.41521925165785,3.33351022558612
6.88829902591314,3.31553878212656,3.19925190735015
6.87485886845653,2.96673480853601,2.83182159564494
6.6631170827649,2.93741392964838,2.9460434215037
6.69787734000518,2.61675998090549,2.56977508435644
6.74845599780074,2.94686085687272,2.80763064077845
6.85533193079976,2.90880084472901,2.7307462537098
6.81642166130044,3.19110687755034,3.26860548516784
7.02103378618234,3.23037258574207,2.89280300273595
6.79477560400051,2.86309126445704,2.65354470323858
6.81577517806604,2.85282932572372,2.63066872601423
6.72724073485991,3.15100126798119,2.84642998858564
6.75455995823931,2.75947830268791,2.71785132951178
6.91479974052199,2.84862894945369,2.65162612113776
6.91315979153399,2.72365841188581,2.54082328487957
6.77984699751169,3.0645811837472,2.94461861823685
6.77437416152958,2.85577852645768,2.6121031574704
6.8349919062275,3.13370180181109,2.96120707167605
6.9565421404164,3.05009915853937,3.04937815640329
6.79483943794844,3.13512177273256,3.08989695612341
6.71454256073451,3.11526834026814,3.15026578362512
6.74073893468347,3.09259340318877,3.09117328318204
6.80789911932009,3.00470871883111,2.81962673850086
6.87958093877505,2.93663426695679,2.79060692067154
6.94277656758181,3.01058815205988,2.94926133497034
6.72696050256834,2.8505274817646,2.61539226078596
6.83471487049876,3.06197607351801,2.91243617702101
6.74986457021065,2.93343137889833,2.81021233735742
6.97504837761593,3.12989994010693,3.14340856377762
6.88192986591258,2.92700874762653,2.68334076283684
6.99111223818889,3.14878245306394,2.94176630073689
6.83783486459079,3.35540817902384,3.17680567965949
6.9594806662689,2.94583122560646,2.82582669591737
6.87997679933364,2.81336706005815,2.54653059916675
6.82898418576275,2.87095618944462,2.66362469088336
6.9404535317605,3.41917191179775,3.4114677744468
6.88389176804293,2.8429198256143,2.5408653101016
6.94092758033069,3.04050098539432,2.90011878067215
6.82963351990876,3.08932490560475,2.96203218959924
6.74901267059436,3.05555720074147,3.05799395934603
6.71498347885417,3.08413549262098,3.02206276456829
6.8465660831527,3.19283941682769,3.21415668302298
7.05101168608758,3.08612722740898,2.93538413097655
6.78087378295401,3.04273816458698,3.16133080523506
6.75666125198859,2.77848970798877,2.7272201956322
7.05155282379261,2.93175535119865,2.69398523358356
6.91102161437848,2.82787216770531,2.78589184804719
7.04681058657096,3.24745119770803,3.13747656898107
6.86694550154347,3.26573887186074,3.09657983994115
6.78368431550166,2.94689665938631,2.97758653647176
6.95725408792752,3.4091942136635,3.51843085633918
7.01066195615732,2.99217666517339,2.96200358220426
6.9019461319879,3.16419544761096,3.09889143881139
6.83855086373927,2.9230478268236,2.76331617871469
6.99490487380675,3.49718850763551,3.35864319275664
6.91262607489802,3.1586743307515,3.1656301207345
6.83790215134588,3.04828279715915,2.96198740677015
6.7972625276141,3.04981006124435,3.05143180679673
6.84532179905001,3.27671917832523,3.26931598938242
6.73809740717597,3.04478278378312,2.80797742909948
6.8107607634641,2.75571591071378,2.63916379245251
6.91921356678038,3.17075143010075,3.2208565995992
6.84569701923513,2.89983168830479,2.79425044421423
6.99802965836541,2.81039720234795,2.72840365787814
6.92802004558023,2.8848573844802,2.64655894751848
6.78973769697645,2.84810615002383,2.6869291697564
6.92022046456317,2.7613831662099,2.58687389474849
7.03418191204388,3.17557487604079,3.20493271687019
7.0050259835281,2.96096891033119,2.92433069454246
7.05520399970004,3.29858904916799,3.33904470857414
6.87230176139229,2.83946823316377,2.7282291190658
6.83696012617218,2.92152884983657,2.86842935165719
6.96286074026286,2.78649662714417,2.72467906630512
6.84800024285515,2.66065020244203,2.55583869925542
6.99982717103923,2.92949777394235,2.85294631183511
6.81557345385247,2.94775568673597,2.87325213418223
7.09662035351812,3.24536747449858,2.98723086143033
6.78487616374247,3.13971716353384,2.9761608554089
6.85015175011161,3.00879366203472,3.02081856879457
6.97058421057706,2.95526906829246,2.8547098539584
6.67134604708388,2.71471901404955,2.5370012784756
6.89484624324055,3.06693386657511,2.90906712157505
7.04939927218344,2.92042986823021,2.88744528338641
6.83495250389523,3.05313031271556,2.78507821099842
6.95875706168204,2.71980205862067,2.65444471960858
6.90814157139121,2.90085006172201,2.83075643556367
6.86311495382501,2.90556528597808,2.83812456676676
6.76994958729595,3.11965998120401,3.28340941816429
6.79900797528688,3.01832169786792,2.62281230089462
6.92291378629142,3.05376926359516,3.06211120952008
6.81000105807883,2.85905730366926,2.86429106463459
6.82578271126068,2.93672872223674,2.65616256399701
7.00860655052265,2.8273363994595,2.7851083767358
6.81303709865256,2.92208574388129,2.82530199670912
6.84229891537589,3.00640770918013,2.80765741556586
6.79755193624432,2.84920710967556,2.57887558377936
6.97362419244513,2.95666196292818,2.77239842269315
6.97354596242718,2.81633667543495,2.61267685769513
6.92867693059379,2.8618762505113,2.68248671608932
6.93036267053695,3.19686514498064,3.17458820329209
6.82229668805056,2.89164312890766,2.91884871035434
6.85743067721343,2.89220864550508,2.65871394125541
6.80899853980046,2.85471118463798,2.71939702113389
6.92848534733831,2.84979368134557,2.79109598013533
6.94268936468887,3.0756605662885,3.0295943509787
6.92020386516166,3.0497734188512,2.87876860035438
6.84532527196577,3.16326509669836,3.1066949675656
6.76429323487639,3.03348598714851,3.0105901633005
6.89093887215818,2.92413233954937,2.73282042246776
7.05743692251885,2.95590804401599,2.93387931520128
6.94491084358425,2.92040856930121,2.63720671561482
7.03265602074216,2.8529866858968,2.64612133470341
6.85476110337828,3.08837818341604,3.091624468616
6.80172774638519,2.83239243116341,2.61772687174879
6.91549354199691,3.12460169641978,3.02484423110486
6.85553306956621,2.90463557564941,2.82126597516363
6.95213958018098,3.01233721989158,2.8333884441621
7.07784423253163,2.79494801777808,2.65437403670018
6.94398602555571,3.35282540892422,3.5444989798875
6.68150803196193,2.60056349084924,2.52686399429139
6.82906211318939,2.8721067654443,2.66000359818958
6.83434664479372,2.74109469417695,2.66018810828896
6.77353597324684,3.06346408722345,2.8586723015727
6.7700804798911,2.95914045132132,2.75901045595781
6.94091931528688,3.16846679120051,2.93316182991517
6.85066684475706,3.01328260345231,2.97647234988057
6.79633580034041,3.05793161095777,2.9850321275546
6.96232942099897,2.70493319996688,2.54416592932175
6.88819735890527,3.01672555712346,3.01727990115505
6.99620806048607,2.86644639670699,2.68021066258338
6.85322169956147,3.34293744826562,3.25744330257704
6.95056934340309,3.0348788872676,2.92122613306667
6.81343032752693,2.95738674248561,2.85030162498194
7.06079702110475,2.78638315490545,2.71254684428574
6.75404878706455,2.82142409505996,2.70828580873244
7.03507108216158,3.40084019013709,3.39231947446441
6.75241523608558,2.88836894477358,2.77955215842432
6.8940676095467,3.05834608813312,2.91514878284165
6.86377348732624,2.92046895665501,2.85970679461627
6.95845745993203,3.17058020806018,3.23159583552231
7.00965699113734,3.0746598307017,3.23657690246144
6.92770568652168,2.9974555885544,2.89447916995874
6.72447585033074,3.08925299593866,2.87765528101956
6.86406489682334,2.97347622595861,2.75954696354019
7.00314751359565,3.14841959131833,3.06936253515067
6.84593917267367,2.70897936587467,2.6448759141008
6.65985335639851,2.92750384067493,2.84538049933934
6.8714015296935,3.0480520393141,3.03178879654354
6.7302705375871,2.8977062200776,2.84218721021656
6.98416102808919,3.18466166785755,3.05141157641238
6.97811890118574,2.85816519280083,2.80677403965065
6.86594565540546,2.90521356158038,2.82790163202812
6.84483037617221,2.86155870750515,2.82671837683632
6.92954891728374,3.02364544925138,2.70354723468714
6.95123150974496,3.0740859701627,3.04838128654425
6.76868938780191,2.642090808497,2.49255509257617
6.85439643076229,2.82857886274746,2.81856482932653
6.75124291855203,2.8035418323746,2.72311788848257
7.01482039657778,2.9145980180345,2.70246663582702
6.9557566565068,2.88801864085856,2.60953141269384
6.81792837013948,3.11656928176213,3.21162764219796
6.60296488146636,3.08697258826294,3.08138398554266
6.84915959159429,3.0711832450857,3.10541805778899
6.91015471918006,3.04792316905718,3.11411041748287
6.7589394699853,3.0627209246844,2.74567146222987
6.99549082089963,3.10252533889827,2.89459998319046
6.63664265597767,3.22721500488741,3.37978875636716
6.81361059789046,2.94552505488514,2.74859090354975
6.92150848198641,2.98707728354424,2.82596787359859
7.09243552393988,2.97141689550479,2.91288119858787
6.71903433826851,2.81276196837393,2.74317143478354
6.87264851436643,3.11848421105622,2.76336409335116
6.90593234660117,2.87164020980029,2.74927794770918
6.66770532602094,3.09991038205208,3.04860435957315
7.02160101161156,3.00983244085145,2.89166718307519
6.83339912664958,3.16860678384945,3.25599049695679
6.91259164671829,3.070657748494,2.95394155554481
6.89283705527188,2.98492075118303,3.03072036470483
6.95914596768607,2.97379370952693,2.72582794597138
6.92166612333673,2.77460786069091,2.66428350754037
6.95402979693757,3.11520650525698,3.01182822189134
6.72411480059615,2.79943393978385,2.72807935366021
6.95672620521414,2.90420311205186,2.87492842276014
6.83520427778001,3.17090893085137,3.10345906725647
6.83710498816262,3.34636819962776,3.14295949012133
6.87468406890962,2.97662297343595,2.8380600352245
6.93612705976724,2.91692556825965,2.76193429961792
6.85415739879833,3.18927949281467,2.95156718425533
7.04554859537466,3.22703815923148,3.15253035597635
6.91083566213456,2.83306734964831,2.68402338878022
6.84948520021143,3.03828242395883,2.93015238957213
6.85105954946134,3.22470347622436,3.01479413196272
6.89312099651886,3.06277728463303,3.04351818282606
6.84655303627623,2.73478546442952,2.65910992165084
7.0370562982064,2.87205258083324,2.85271891971759
7.03391315022877,2.87135428847068,2.65881347185133
6.90752401127233,3.17724195827051,2.97158129230661
6.84597531389905,2.85927379350665,2.70049058130629
7.08359391179564,3.1944663407326,3.18753433158476
6.92661371418178,2.73943739699128,2.54154238906246
6.95027245422267,3.26480831501998,3.07263801558381
6.80838133582363,3.12767467890012,2.86053310359396
6.87452628037792,3.0280944869501,3.14045876754965
6.9311581997016,3.24548245927337,3.02521275643156
6.83416119331884,2.87105177908429,2.79698000256582
6.95216256081559,3.06623518524249,3.09827725712286
6.80950633830546,3.03088355807444,3.09813344739266
6.69917805532322,2.92649560183883,2.76281700348623
7.00467485283594,3.36109047356578,3.39475410912504
6.85811005388674,2.95993121207873,2.81142616352482
6.86902070310055,2.92875731751023,2.86870343411551
6.955522741767,3.50227880505384,3.56940619235438
6.98206525279556,3.11030325755539,3.20479185252609
6.94469243143594,3.00084145579173,2.95305889337159
6.94024314171638,3.09467352844238,2.88386080842706
6.94588994714984,2.93084421003715,2.72208359587014
6.94111859161376,3.63343086889799,3.72951362522352
6.93842804392818,3.0283437084151,2.82337445865012
