"TMLE2O1","TMLE3O1","TMLE2O2","TMLE3O2","TMLE2O3","TMLE3O3"
0.0200554104776495,0.013296023425787,0.0235505260106174,0.0115323678464206,0.0231394170725304,0.0115462210437718
0.0146090788370529,0.0121676504511935,0.0155162671691985,0.0116952011262557,0.0155678094296687,0.0121437773348464
0.0197217757788481,0.0146987709114758,0.0175006093895587,0.0143784189346501,0.019012152902409,0.0155921295212109
0.0187438905903411,0.012579223331212,0.0145294562446626,0.0109359084486405,0.0184037753582411,0.011294635382959
0.0203179815250228,0.0114495199259086,0.022426199675567,0.0119688873558957,0.0225696678842758,0.0117861618583748
0.013697793202025,0.0124532171774768,0.0109333624908174,0.0115350753341456,0.0125695150828579,0.0122306988075855
0.0433053074809599,0.0176907643470701,0.0213260231818187,0.0129814616655381,0.0363882105067347,0.0139575060138151
0.0123584001773469,0.0124353652324151,0.0119347450199482,0.0106463862606394,0.0121653964329008,0.0113801034632737
0.0198724658935034,0.0135662087081169,0.0176236935554302,0.0126614125815947,0.0189087052745905,0.0130433174120548
0.0182305730825788,0.0131361487443013,0.0140998431193206,0.0127023197194813,0.0161578712381305,0.0135451046211309
0.0449279887291827,0.0129714648463283,0.0244522685885059,0.0112290243906897,0.0427752033182922,0.0118980641523143
0.0194229294677196,0.0129912417394427,0.0160125770827519,0.0124363773564718,0.0182834490124459,0.0125281166367946
0.0221125936080707,0.0128212491356541,0.0165271997771381,0.0145328893848865,0.0199846018351337,0.0151882767371409
0.0158531211768166,0.0117748336651805,0.0133437481781488,0.0110197827347508,0.0151478443779295,0.0108223945119193
0.0169831114629288,0.0138898434420255,0.0145615242813023,0.0122958918395213,0.0169249849047451,0.0127851301715265
0.017854314007984,0.0135221258280218,0.0144183941476625,0.0115948930236722,0.0157147182860416,0.0123012380553866
0.0137315396683733,0.0104997498340084,0.0136940325955908,0.00904735798260269,0.0140208717234386,0.00907922601317801
0.0154004046274177,0.0127843925987358,0.0128116587735189,0.0107079794251736,0.0144931139689359,0.010746405180579
0.0173865413129869,0.012183070923131,0.0118779320123222,0.0103293878470054,0.0137021386909575,0.0110575455072142
0.0110736861382835,0.0115187781511935,0.0101927128060582,0.00928029086833555,0.0108560423278672,0.00913548670309967
0.0124872466882174,0.0114787642982332,0.0116861421708018,0.0106075275300485,0.01146152183321,0.0105791804525708
0.012727459203481,0.011884524534453,0.0122900732792595,0.0114931906418723,0.0132671705288165,0.0118826185285395
0.0209179576030275,0.0142526114467724,0.0173995630381183,0.0123759336495812,0.0179931759517483,0.0129698099611148
0.023918986632479,0.0154333192767919,0.0137029661985101,0.0121031364685767,0.0185746352499244,0.0131754319691325
0.0409799566322664,0.0116615774910281,0.0139902434871918,0.0127966323813314,0.0277784795844937,0.0130821108793025
0.0179387187018453,0.0119299901897819,0.00930300571957087,0.00790083186989909,0.0143131615739698,0.00857066302791877
0.0132907133578194,0.0110154129459761,0.0137176131849961,0.0125220479756726,0.0142562140795073,0.0128513359232766
0.0232823393843287,0.0131378227265089,0.0175961104082023,0.0122845595265692,0.0224516584797675,0.0127499479837355
0.0152668389606455,0.0116335441441676,0.0115488034416457,0.0112129049281164,0.0129686780185331,0.0114021663144614
0.0151772241224023,0.0123153793535442,0.0147912703365268,0.0116210374418911,0.0155751024284522,0.0119710711681887
0.0173856994564896,0.0118840584312213,0.0118476377612779,0.0120319943843985,0.0140975344069379,0.0121341537502891
0.0188975110880305,0.012195657483078,0.0153219763649781,0.0109154016597616,0.0180405236101814,0.0116041285498257
0.012572180716034,0.0125171274561689,0.0123279433968503,0.0105912048139882,0.0122356595289757,0.0105533386099144
0.0172060707339805,0.0125632339108032,0.013960673551322,0.0117877757532845,0.0160361136907296,0.0126408305440969
0.0276257651626526,0.0127049937843239,0.0122074762314735,0.0123919600174238,0.0202766603557285,0.0129853913056089
0.020491790851879,0.0115987403546398,0.0217050262048603,0.0115119613804546,0.0223933854580943,0.0119239190061102
0.020726254056368,0.011731072171645,0.0170048397406228,0.0120110134024786,0.0178718091816927,0.0127221617769252
0.0140824847121477,0.0131219123612972,0.011099700883248,0.0117620086937728,0.0137763842942817,0.0122452313485603
0.0164193767990609,0.0119751691090551,0.016968069797136,0.011424605504272,0.0160226645429918,0.0119660783971861
0.0133602231398895,0.0113787350832683,0.0111615223558075,0.0115613218240084,0.0114533920496388,0.0120211653183562
0.018234380994782,0.0119025559456973,0.0157395113205652,0.0106552392192715,0.0170743587520712,0.0113037809057809
0.0117075904848007,0.0109993343050106,0.0101434755426318,0.00996846836366506,0.0116069073577015,0.0107274722758063
0.0106434148097736,0.0100653972161676,0.0133363509076454,0.0108300210894173,0.0119461696313895,0.0106424742390413
0.0146838829311384,0.0131864294086047,0.0139816768535942,0.0128973951527317,0.0147151513480495,0.013770612354231
0.0194497508439293,0.0112418699286465,0.012191524858691,0.0115859991612586,0.0155590299353949,0.012101891777908
0.0165633629592741,0.0130116946351022,0.00984604736848997,0.0101725311611668,0.0108963999220762,0.010930547609927
0.0192639635664938,0.0136399984204708,0.0163532219445899,0.0132309345637415,0.016451512971714,0.0139236778493455
0.015264500598869,0.012627279273,0.0124949160776554,0.012078456362706,0.013707398580436,0.0124928254756782
0.0159203018845557,0.0113015782490909,0.0110986962329777,0.0120899406107935,0.0109293356085426,0.0126356170463993
0.0127311840900835,0.0106859329210635,0.0113962855860967,0.0119306657711952,0.0127359344921734,0.0123752598941201
0.0136530217444777,0.0116846663219427,0.0105022162613224,0.00966947975319247,0.0121216633574399,0.0106294748100322
0.0290739177850803,0.0153077139793535,0.0247846951759994,0.0129844164325559,0.0273862959961149,0.0134737936506673
0.0121953181108238,0.0105101923792534,0.011174667468348,0.00939148165028613,0.0121455141441797,0.00947320379387742
0.0221279015418844,0.0148284931246515,0.0222635331555669,0.01456856140766,0.0253833139498472,0.0144473048459389
0.0170938048822547,0.0123160886120959,0.0124523327178124,0.0111774054061954,0.0153755170636324,0.0117720455097289
0.018409826638005,0.0129660125475856,0.0153684926299025,0.012841214442083,0.0172764906770599,0.0132407912149181
0.0160341944044219,0.0117143967220552,0.0146593289082606,0.0116168038154426,0.0154962784929594,0.0113934441919607
0.0121194728861473,0.0106721814827767,0.0100254952257951,0.00914408633038155,0.0115022519543579,0.0096898470752596
0.0160294566511912,0.0116464546787982,0.0139899515994333,0.0118062246090094,0.0152895268425396,0.0123120872968738
0.0198914875418452,0.0146476732991881,0.0141696720081283,0.0123299914769137,0.0166696693324049,0.0125564127168318
0.0166603647058475,0.0125470610425063,0.0116737411354497,0.0120805253068698,0.013676564076145,0.0129066763660815
0.0198344099790693,0.0128105025433623,0.0139144204230645,0.0119430931095636,0.0156142952711477,0.0122492937064065
0.0186850805046813,0.0117425558554482,0.0161324028156008,0.0139470587195361,0.0189980031624927,0.0133328763305166
0.0151236673783766,0.0132850260280554,0.0145729645167451,0.0107308501277253,0.0162434262588694,0.0113511007454757
0.0190310708866683,0.013928579299985,0.0172116693060976,0.012814406911475,0.0174848465958149,0.0135797229304638
0.0128366905290916,0.0118848271458963,0.0174115014354082,0.0095083795857559,0.0148973398331296,0.00969763422996727
0.0150397052177465,0.0126049321024301,0.0123444629534494,0.0126715143675447,0.0135937142498975,0.013315548903677
0.0131415619588754,0.0120148488946372,0.00987238771280736,0.00995576917944948,0.0112758270146512,0.0115696939222303
0.0209968526362756,0.0106312431422578,0.0188195373370566,0.0107749952911417,0.0226284651611064,0.0109800560670075
0.013878685168362,0.0120525510355078,0.0167229061003541,0.0132328251720052,0.0166924200080697,0.01313041278395
0.014651827872246,0.0112247701525811,0.0178374063382922,0.0131712362969169,0.0180931626218358,0.01318899367054
0.0294634706320153,0.0145265749397596,0.0140583459494753,0.0102540124973178,0.0278857972467884,0.0108705521778477
0.0144547942228768,0.0118547459454581,0.0128601259099882,0.012757572629443,0.0139926827140718,0.0135668155412592
0.0143461906454091,0.0122461963305695,0.0138364771839913,0.0123111863666477,0.0151209665813358,0.0129361908450859
0.0219348153324557,0.0125404465391107,0.0168565137928605,0.0127704201653262,0.0185782730974684,0.013183403621326
0.013693698693705,0.0113458059931911,0.00942864263865063,0.0095854286356872,0.0110535732669204,0.0101095260240652
0.0154583888449513,0.0114196186652431,0.0116535143316939,0.00903630177157816,0.0140705881309743,0.00947299360827568
0.0161103994403036,0.0131188785601493,0.0146205639758499,0.0116808064699813,0.0164579340710585,0.0121223356735681
