"TMLE2O1","TMLE3O1","TMLE2O2","TMLE3O2","TMLE2O3","TMLE3O3"
2.82841771990193,2.81878031744742,2.71636664973353,3.07977030596395,2.77510200523836,4.02191842765021
3.01153208985258,2.88047953376646,3.04865617609516,3.06800675247484,2.98930796618668,4.16065719036753
3.04098758757367,2.90036743247732,3.2440352084409,3.17412571653364,3.08253869482305,4.21341251312569
3.26408666209333,2.98170544945624,2.76516414234661,3.03178040311225,3.11595451075894,4.21576799742493
3.1273852149001,2.97299913434674,3.25385482582019,3.0159386322257,3.18197899252357,4.31563055314927
3.07232181953071,2.95812796386584,3.05728391069314,3.09713416567413,3.04063753586166,4.17187571316098
2.99840814926391,2.80471252566266,3.14576090197046,2.90128836958511,3.05098260789683,4.15093742936036
2.90008403933853,2.7855432794929,2.70677155285973,2.67637313085049,2.91496337622008,4.11679778159267
2.97792850798727,2.89921693040239,3.21564725475582,3.13211779080743,3.13954557747524,4.26211798965097
2.96742532721447,2.89113379851009,3.18877157265478,3.0226057651987,3.04730434135812,4.26595202880484
3.36322160479931,2.83942831940304,2.87810358029298,2.99873405206914,2.97880109143565,4.22360139554899
2.68396268887297,2.87126817258814,1.77720274940473,3.07542401535026,2.7420085024089,4.10705718021872
2.93800902746874,2.85958599000826,3.17151688158096,3.16914615887961,3.06692501385954,4.23944327856119
2.98539487604104,2.89428581604908,3.3010314553904,3.00214062293662,3.14957088401722,4.14354642389078
2.89695017620939,2.85348780645704,3.24966251906563,3.26931745843987,2.99004449202867,4.12336438893339
2.92166311487396,2.75280499091451,3.12841200921068,2.91742504691839,3.01515132071509,4.08807783550901
2.77440943220021,2.74226620042461,2.29971231935057,2.89734212431897,2.73456975871665,4.00968159620252
2.7413162156638,2.90513186714292,2.29753838558807,2.9618631627332,2.93059759250885,4.20196111767858
3.22884688083113,2.97720617562135,3.24764171559752,3.02742780368526,3.2378330610361,4.28755332727969
3.07680636365855,2.9362687738894,2.94370944946846,3.06526393877053,2.96288362534972,4.14143441925053
2.97181815111696,2.86066978203776,3.4783476433051,2.87041691690193,3.06396976006884,4.12543505336453
2.70471581327632,2.90994810790055,2.35013409478843,2.973118317242,3.12458293833669,4.207116469999
3.26916630771471,3.07739004371043,3.20351867752167,3.31998986969695,3.27707046685377,4.31377045742821
2.75623884580881,2.78148147373421,3.25764688229523,2.8661615439095,2.98073772903813,4.0790905824609
2.97552385206111,2.97309108398716,2.55189696684614,3.05393439047908,2.73987413899685,4.26534103486794
3.13620371537427,3.11471398560921,2.65977421576531,3.04521271952925,3.09315837662722,4.27734679098842
2.87250668305731,2.83099333305461,3.42974714023448,3.02176789116162,3.08182132487074,4.23842090004296
2.9934138429791,2.95189126741785,3.27359456691095,3.00512040404911,3.02247933053049,4.25011496790435
3.12017088945366,2.96563782880853,3.15626879677994,3.12096546346201,3.13169021295257,4.19077240052989
2.83374225153464,2.74640722664392,2.79458155924343,2.9381570493053,2.87903468717147,4.07606276341476
3.06699806182012,2.94420502650466,3.4716904049309,3.34071789138195,3.08703473456963,4.16674318245467
2.95109725166986,2.86498306901699,3.15422224494617,3.12074215772317,2.96599242208387,4.19439059795529
2.89419636164993,2.80626413983417,3.43944738600318,3.03144161127957,2.97577086723387,4.15722978435793
2.96543588969959,2.90413285591435,3.1072291475194,3.10600628631788,3.19081051999372,4.25790534423796
3.07356515565677,2.82208595522964,2.61815816844594,2.89318241182759,2.87756734241977,4.00175277994101
3.07235503395474,2.70966783154979,1.82535684578318,2.68218056565007,2.82527102965185,4.06832380765338
3.04609812758725,2.97235095721467,3.52257797422936,3.00985971332306,3.16451900214596,4.29033771570884
2.83229358917405,2.66332281848303,2.87901546750508,2.79425036182547,2.8390716709469,4.10737375441341
3.1542734364083,2.97956862723196,3.30506716316011,3.02664501191129,3.15562599803776,4.31659306566387
3.02720579757748,2.92267518436132,3.43597615900371,3.10234151519952,3.19356692548549,4.31704336359904
2.90809129227675,2.79229206907641,2.88782766132202,2.62984369940387,2.93035527390959,4.07272625731994
3.02391390157264,2.98843483445971,2.96961670290815,3.0904698383283,2.97101108311142,4.11965127162859
2.75551425727558,2.54380016339259,2.87283630172154,2.83255693001201,2.74766101283954,3.93366815181921
2.8774359102551,2.90892035713894,2.91909883192157,2.95247984411178,3.11807672430157,4.28558850468424
2.84880062810157,2.75188604935746,2.95092825106534,2.78777992150632,2.8472040842629,3.99603993876936
3.23926728605744,3.01048554219975,3.45613030469248,3.43531213780801,3.13928586803752,4.29399238492056
3.46324426140682,3.08638513525953,3.2592574678116,3.05050225790932,3.28820560380724,4.37007531918338
2.87185735038647,2.94602520183821,3.1133607889766,3.0556493602226,2.96273751146213,4.25500163318592
3.3271953829677,2.91602041346382,2.57165265419085,2.93157278805252,2.99909767829415,4.17234343862315
2.83958599886039,2.80790705577864,3.25393518764583,3.08796041404498,3.05480311147623,4.28326793341342
