"TMLE3O1","TMLE3O2","TMLE3O3"
0.0243695620904763,0.0247249222560977,0.0251539080315415
0.0253962458790323,0.0260109711754855,0.0251472299532576
0.0300411309589945,0.0414884577164444,0.0451960325353975
0.0572928086356606,0.046744077496284,0.0554377053013077
0.026381432778642,0.0389448141898179,0.0393009510720472
0.027586587266976,0.0306604308705545,0.0349858408941157
0.143617317120943,0.0581606130353085,0.0750922661045558
0.0206208476005962,0.0315837260350548,0.0376841359032588
0.0302268899233569,0.0217082243566205,0.0220167231859724
0.0607684461507546,0.0253514112780794,0.0314368043291227
0.0865878483265008,0.0511978493439019,0.0645987634751011
0.0394151153446149,0.114723480616663,0.151790360738174
0.0550569866252777,0.0270991532242284,0.0330377285664089
0.0299671412209621,0.021944722183591,0.0242557114953116
0.0245013426303118,0.0254299560385401,0.0266538295216649
0.0301778253991941,0.0336244661536778,0.0360722060385262
0.0186251820883167,0.0360302397837986,0.0426908075429264
0.071395584625922,0.0942213728075971,0.125743453611813
0.0295327358395894,0.0338562188207705,0.0349335271986638
0.020342906954684,0.0170258005851115,0.0184847511065317
0.0191297922065556,0.0236154360748954,0.0244994839440665
0.0189731542372659,0.151761740315114,0.202424921201396
0.0232397351636022,0.0491112178988167,0.0484840153507409
0.0942713610953795,0.03210347122594,0.0446878430964325
0.107490291798547,0.0517328661434167,0.0750479472895539
0.083985021249036,0.0403378488121107,0.0575207242394411
0.0236483935228954,0.0147405522582879,0.0160012154913864
0.041670609552052,0.0221380922750227,0.0276700511111283
0.0206746706689238,0.0247077264708862,0.0260679713267726
0.0307284193109802,0.0292099009065879,0.0348787835739473
0.0283379299834179,0.0237468257250868,0.0289999702440806
0.0541576782174673,0.0345842543597501,0.0410126533536642
0.0227986133008917,0.0230981087467751,0.0276177215620485
0.0282175363651332,0.0233361759312126,0.0266239321188129
0.102196476329008,0.0814665094187209,0.0924580723656378
0.039103100514848,0.145838635244475,0.170447811628799
0.0407259249991667,0.0299223907850754,0.0327612926671652
0.034381242432456,0.0403413520781625,0.0408651936688686
0.0237639649104009,0.0462307422359399,0.0464101319514512
0.0201520763181022,0.0417133975225206,0.0446033347065513
0.0352201238086686,0.0206650428508324,0.0233135295882315
0.0171905468628096,0.021746356039453,0.0207268162885845
0.0142236552671226,0.030655017509942,0.0316694195863728
0.025500479617555,0.0269023770866045,0.033394968131911
0.0357612883841376,0.0335299227555246,0.0346635308850509
0.0301329382733398,0.0474759253794803,0.0484578990301855
0.0210914914024292,0.0537459298550986,0.0531276150922676
0.0275344977943896,0.0189546756009096,0.0214598597441652
0.0283148399341535,0.0876375981731153,0.084781792573192
0.0194673286481456,0.0205496122851388,0.0227782096931473
0.024657482289699,0.0227845971808209,0.025559664163887
0.0368572895189297,0.053392629590918,0.0625831117188849
0.0260734362727767,0.015306800790825,0.0181748342593849
0.0369353448954078,0.0322231630262072,0.033409142730601
0.0281448132453742,0.0297117522240683,0.0308190007705813
0.0317673476988213,0.0367708510387684,0.0416484652038504
0.024241371712422,0.0195008889734506,0.0189592241841641
0.0262000671118624,0.0271602104131449,0.0286860292826539
0.0233877435854033,0.0264554242426603,0.029941290177822
0.0372115359851212,0.0308978959370656,0.0327945413463867
0.0351864972342897,0.0327855702987395,0.0348203725842891
0.0249369375280942,0.0403536098153158,0.0403805948435688
0.0362908276781318,0.0208189413323195,0.0272432605517955
0.0252834601226054,0.0207839206432622,0.024376962540239
0.0233913594234942,0.0378477183998903,0.0365752938480445
0.021084581900812,0.0232911138243255,0.0257765586755258
0.0301625053257448,0.0286152836676547,0.0307140000534717
0.019927487314156,0.0297908988217656,0.0335918428781408
0.0277644088052824,0.0308631466963523,0.0340108292107361
0.0225698142020633,0.0347773080996496,0.0391964216634801
0.0188604360370369,0.0221730574262257,0.0219091539339303
0.105414513271163,0.0532591510372305,0.0664314689071083
0.0303616712357536,0.0209923628951526,0.0247171900208956
0.0158107683359105,0.0530155190656985,0.0494109292005043
0.0522291062329027,0.0381482900084105,0.0478442607249987
0.0409594555507218,0.034957450401065,0.0422543769516948
0.0325716697903784,0.0247213966991987,0.0288387250421231
0.033979803597219,0.0238234918185937,0.0270541492221177
0.0272799331030687,0.0324075535562867,0.032109702201886
0.0191329163466085,0.0418244763453497,0.0432516655403172
0.0239811232828981,0.0282272365398146,0.0301390518965291
0.0261403136023812,0.021822606909147,0.0225233491720235
0.0224609739171119,0.0224539542187582,0.0231209568313828
0.0482166458619748,0.044706099276831,0.0511701008174725
0.0248114688266273,0.0375475543474049,0.0416503224027423
0.03972776842249,0.0248633563326547,0.0287755049425512
0.0269071006916564,0.0398296882116155,0.0479116594774107
0.0289879365180254,0.101625947373937,0.144117439854772
0.0242376747384985,0.019339834106782,0.0214277865224584
0.0243056678578287,0.0354367501466253,0.0359820078053806
0.03490962400316,0.0302329410323653,0.033597005545398
0.0222765024604306,0.0199035283676792,0.0221469829637423
0.0280793767428462,0.0300690359169924,0.0321879660584256
0.0272775865328162,0.0223302280205172,0.0224244592475146
0.0216202551246621,0.179439647251283,0.254802508824591
0.0212617733231582,0.0198868889973239,0.021975164949179
0.0181131305689259,0.0194727833721257,0.0197980957949264
0.0266733066172946,0.0245221951916368,0.0266962161144448
0.029179465374921,0.0501652344355979,0.0559712052936991
0.0183446267375879,0.0207951768128051,0.0212081059062471
0.0250364020435822,0.022086460091771,0.0263248977550467
0.0189428798832975,0.0207830547245439,0.0223428227907781
0.035149385805182,0.0298618546697107,0.0317180674750278
0.0430243612494607,0.0216590399438787,0.0261851805725791
0.0347779734893289,0.138564719535547,0.184954838873934
0.0324107194596114,0.0506374813619389,0.045853591197562
0.0216875969804669,0.0390391540467638,0.0394833189547512
0.0380072403307378,0.0271322809497766,0.0335252238693691
0.0205807193925292,0.0190529641819691,0.0197021747237261
0.0285418803846783,0.0176481593123325,0.019838967733375
0.0183150479000069,0.0399493806899385,0.0487993532240063
0.0283236288332813,0.0864915470059218,0.117296115221745
0.0261268165839308,0.0243376774123775,0.0232460292292115
0.022594757302945,0.0183693250053363,0.0199769867723866
0.0270550177315281,0.0416980422324082,0.0457164865746083
0.0197134236339675,0.0432012675726062,0.05367751142023
0.0484687842671341,0.113919136877627,0.152429855785973
0.0265951683114546,0.059158667193302,0.0580671179532162
0.0112092037819809,0.0874197053120924,0.0970712541794167
0.0267953381166274,0.018731099965295,0.0206716081527143
0.0252749605036087,0.0504787633588813,0.0508266934252462
0.0310195489794174,0.0423722031749961,0.0417511709846864
0.0220650352001479,0.0670444928126907,0.0812007089661013
0.0280949030443809,0.0202827337367579,0.0203266194190548
0.026291456648858,0.0341861804811047,0.0295220315942478
0.0225939684710044,0.0182015789850262,0.0216341466593421
0.0357209503217115,0.0227393979775918,0.0237968583510106
0.0476154586958397,0.0572437078100945,0.0634031263724493
0.0214753240592943,0.0355890455157102,0.0383205473237039
0.0259220602206596,0.0197858155430037,0.0242850426112356
0.0213829261240087,0.0178700553602002,0.0196449254031182
0.0193351733806682,0.0317226089803189,0.0317530981538241
0.0287613534402666,0.0349318170158141,0.0377733816100793
0.0251495304596997,0.110713246963985,0.140268307874449
0.0309482959135101,0.0544231602001884,0.0578931150162271
0.0748382264924073,0.0560591849299162,0.0637072169951712
0.0335378006820957,0.0174800550954032,0.0199949643527374
0.0245609464258521,0.0247213023100481,0.0254328415935111
0.0273393304490012,0.0238450837703994,0.0259366921600373
0.0371954710941983,0.0219014322253824,0.0259811749899611
0.0324191032725523,0.111296710435278,0.112675244576968
0.0305847599897481,0.0358014606209884,0.0425192478401862
0.0327508411333775,0.018062597367903,0.0201113792160632
0.0518380089309947,0.0320623913954527,0.0392058995387786
0.0191287336743214,0.188857245306293,0.22203578955951
0.018637115021866,0.0363448891718842,0.0433513922411018
0.0410997851826011,0.0275193167963131,0.0303958861491986
0.0200545262565794,0.0226347699591877,0.0250069855025327
0.055851668503514,0.0564738517613962,0.0548612951767588
0.0284637810360006,0.0260870269048686,0.0254071142068493
0.127903337094781,0.0651039801207981,0.1003148402044
0.0558971149669672,0.0452409013804993,0.0563180130042841
0.0153652946448711,0.0260164549374671,0.0277927109056575
0.0315711188675579,0.0362534592594484,0.0372478070010083
0.0210796215939443,0.0796564401099831,0.091294977261096
0.0370582812237097,0.0412130523974366,0.0456497102733535
0.048089197810683,0.0174580448884574,0.0211359826392651
0.0304503190108935,0.0257066045067246,0.02653643142433
0.0210636837751622,0.0273869590168164,0.0322473840805862
0.0186477399480009,0.0569504831378883,0.0588976100920937
0.04021705382893,0.0380771881380353,0.0439031472375855
0.0302077306982525,0.0210062784336719,0.0244362193689614
0.0286151921940157,0.0619535719014875,0.0676088712123111
0.0181210655041968,0.0178891837960142,0.018484194005863
0.0429700237252932,0.0256144353097983,0.0274341132258456
0.0481896294207284,0.0233293462391595,0.0291098450075698
0.107571894409823,0.0434509500918538,0.0559709586087478
0.0257327186521362,0.0216942600267628,0.0254124243890236
0.0228874727386155,0.0244311485569399,0.0261281960870067
0.0213754707237962,0.0196311332734243,0.0210100953170282
0.0821043842385187,0.0323335504249639,0.0445984148727087
0.0450281835322169,0.0254634483723721,0.0317802315472137
0.0255194356151747,0.017920082455675,0.0201468110831484
0.0204366821180838,0.0928734108752396,0.0840375451255934
0.0224900653061655,0.0328020024228549,0.0311932954959575
0.0423925724403634,0.039973607859145,0.0455831654158875
0.0391804863388552,0.0486465939685502,0.0510418130105303
0.0434668070320897,0.0308744614190499,0.0337494335453527
0.0264149741590879,0.0309511322833418,0.0308967452227927
0.113131156779429,0.104183486610316,0.116664707757298
0.0455248822534017,0.0335950181748634,0.0344904097583273
0.0375810902899981,0.0272371133751744,0.0335971866157028
0.0271944763686843,0.0279011023491254,0.0282690131975019
0.0138859413012018,0.217042965462754,0.277897874381151
0.0353431640187324,0.0345943326226575,0.0350699922372256
