"TMLE3O1","TMLE3O2","TMLE3O3"
2.63739994720643,2.21931466938066,2.75089021512686
3.0107905543973,2.85419122742725,3.12388947277386
3.16813327339891,3.03699948498395,3.26649953687038
2.91343563393199,2.93881569300719,2.942438952191
3.15261154531597,3.14294141520253,3.16767419160483
3.45124542185529,3.23745209352471,3.2289286450214
3.10094218042396,3.29623618162008,3.20892616805206
3.14906394427505,2.90037364346089,3.17929799909604
3.05304175744551,3.25272425694434,3.01978554075874
3.04059364662492,2.73973830005664,3.04514260746972
2.90544514451211,2.93450050024057,2.89379218173551
3.08054703044096,3.23861761822653,3.00100697507448
3.21021225182772,3.32492859323071,3.26817182609958
2.93636253620182,2.82536729325075,2.89761431297969
3.14173116654974,3.10456233689742,3.1258172565037
2.82305490670278,2.7154236746154,2.90219118352016
2.85174085051664,2.83835154535351,2.85001212366861
2.98871060022151,2.79128017931376,2.98897552976886
2.99399238677954,3.21730669133944,2.91614174949913
3.0186732540669,2.73776414833634,3.15122790263033
3.00086797242695,3.16099426001208,3.03246156459242
2.96779623511506,3.02720093843801,2.90804769654879
2.85479372674141,2.69110441734365,2.92639164178226
3.05371110246351,3.52154806738083,3.0190134398515
3.18303224958682,2.88417527617572,3.13300201308012
3.43837512151139,3.69682662782825,3.44759559944792
3.03244874229402,3.3417400982261,2.96272978559824
2.91801695974406,3.18465526029465,2.91224920357469
3.1978260932893,3.2535236019284,3.38260801770218
3.01121694895484,3.09466839161492,2.97829622461845
2.88015831274606,2.95748701863059,2.85536848023223
2.87866915579047,2.58311951747814,2.84749087236431
3.47727774251526,3.28402385661049,3.45490249169232
3.12946132240645,3.2693847277352,3.02494530214632
2.99523300264401,2.79949762073901,3.1044648109107
3.38150981844274,3.61613301410907,3.23149438503438
2.85067363791617,2.93601305828462,2.82234669156866
3.17760837714642,3.35469919224238,3.22126527415739
2.93879435861267,2.745248089279,2.99342315102794
3.04663252927053,2.87052135775112,3.13861204394086
3.47480085143523,3.68866253303783,3.45346011274667
3.1388561366993,3.32954054579629,3.09370902645628
3.30328929198875,3.30735454767739,3.32087123494205
2.76806126265136,3.03478081241404,2.74244265434083
3.07153162433505,3.26383454801698,2.9234843645554
2.82246466202909,2.56574862230172,2.87680277105407
3.04707724826648,3.24516969481752,3.02488609550983
3.08680010280239,3.13271708845137,3.12494294730394
2.72948520934748,2.87462619022244,2.7192833087123
2.98472760920263,2.97544105726289,3.25382434291999
2.93288493186856,2.85828132181584,2.86821753373537
3.00927469561508,2.87858193576599,2.92787542535542
3.04269015414349,2.65001718173878,2.99968438146728
2.82782417811636,2.89158314065239,2.77473314230104
3.19941443189684,3.17024921302245,3.21127794321551
3.13107317502179,3.36433667041758,2.98365438617161
3.36333685739037,3.14313955356011,3.07793089197947
3.14032536777873,2.94222237269736,3.11332889219183
3.13098726772413,2.72453167027722,3.07110723092208
3.02090714925166,2.97309517299061,3.11885967345106
3.19431342216799,3.09937109053006,3.09919459896116
2.92724559901087,2.85077908782459,2.85164423476235
2.8326190745102,3.26862172934413,2.88924228992315
2.99258440257261,3.27781234028014,2.92255036032051
3.06307323205733,3.3183163979294,3.04837756813491
2.79370095019033,2.59678813869566,2.74896300180425
3.15335584068301,2.96057045036505,3.14030827657352
3.00157014087037,3.26394141236937,2.94133716317839
3.00953526953355,2.90157853021734,2.92840130612977
2.88790421582054,2.70216175000856,2.80691706366926
2.91857504905521,2.78953338296905,3.16490564500975
3.14198716175842,3.07702821674231,3.05698610515529
2.96551470881231,3.07177442712906,2.99220401484838
3.08589355078278,3.08860178078797,3.0751736804276
2.97403705380798,2.93576070781518,2.92334326786809
2.9353220784764,3.11719877670041,2.84547677245573
2.836781893313,2.65329917970408,2.94604343276695
3.1965910042501,3.18997701838592,3.08259793165497
2.85697909780061,3.07717922455883,2.87630228184087
3.53204866143369,3.72804508098733,3.35683529550884
3.03610439535684,2.99663726410688,3.1929062648898
3.03841125283317,2.91388059420422,3.25024306908087
2.77655946179949,2.47623727962749,2.80640272197786
2.89281260816425,2.84405037706724,2.90425913176872
3.0448932445337,2.97149722931344,3.05175645715231
3.09959833933696,2.92006244399679,3.07130319050989
2.79852386354838,2.90771330856049,2.71921909697324
3.02884341951734,2.89809218107256,2.98866983126746
2.97288925627199,2.62750381405924,2.91535686253278
3.10291115311935,3.2245022979135,3.14311871788886
2.99849542568883,3.07652181241744,2.975180908335
2.94430795704444,2.95816276725126,3.04003175615117
2.93462171487119,2.86101744247977,2.89977668391349
2.95382498027877,2.72386061228139,2.95100842361164
2.78368278063369,2.73102257111884,2.75043160917037
2.8043129466958,2.81823733731457,2.86360952222068
3.06376277537243,2.74477055134468,3.31048098780455
3.34260949088501,3.38015600910038,3.18201510133514
3.16218424928234,3.51459133385151,3.09792090754089
2.86535212406465,3.13191555201266,2.88849358537188
3.49460262123121,3.48478233099741,3.41524122063387
2.99852172066367,2.88376899666192,3.04993407135423
2.99319779399469,2.92364384427814,2.92421910635816
2.97625129067986,2.7075248504519,3.06131670142434
2.89628216238865,3.06683937563809,2.90708546938619
3.01796473860859,2.96676276345659,2.98305542624386
2.93234465564921,2.93805041978845,2.88782348432075
2.91365609576502,2.56013389067048,2.97660670554257
3.30801888310538,3.53538971945221,3.19290955561263
2.83175936036843,2.56030007104091,2.96648638140817
3.01122514728127,2.67085072325361,3.03852955430037
2.87092299512392,3.16783649259176,2.81647658122591
3.4432561402214,3.54028999327249,3.31758018894418
3.09786930168951,2.89705664400739,3.32047927884287
2.80027785809668,2.77712937764975,2.7799503339187
2.6830683992826,2.56189746130804,2.75431996139611
3.09080180892883,3.08406809322255,3.23550497206979
3.01664010391099,3.14007506898781,3.00096438547829
2.88134588113894,3.11022544794507,2.89284374583185
3.04916931859154,2.9474624297338,3.08324115178104
3.20279651002502,3.32433822601584,3.16222384880122
3.2027027566487,3.10089425607016,3.17872113464522
2.50719364441447,2.4925924122369,2.67430504508945
2.81903440484719,2.72639696363712,2.82203709729414
3.13436237835807,3.25587003475885,3.09275499651757
2.83718234166883,3.03102487968318,2.92678400552723
3.12492408215548,2.98851823024929,3.03306594344372
3.38715291904857,3.36888179798653,3.4624597253733
2.9658288330773,2.61470239361019,3.05479549090686
2.64864040269619,2.89711391475075,2.73979149374251
3.22363102788199,3.19171154936564,3.1581967530641
2.94204913942427,2.9473783195195,2.97337719235747
3.05783663831299,3.06916211583569,3.11876590021996
2.98918015897584,3.06403434835477,3.00094481673897
2.99268711694162,2.76886487747847,3.23479224271025
3.02545023931299,3.30907645236317,3.05822991034001
3.22824436395995,3.18374729488608,3.20129829447052
3.28753553107061,3.39910876982741,3.23580098875736
2.99717990392767,2.8568652255449,3.07063565657255
3.16672922981945,2.88417407794502,3.12774765621324
2.6092153698636,2.23632200483681,2.62489216624744
3.19571844741145,3.54174472764817,3.07487071453334
2.98262491073208,2.91188375837256,2.88892061831531
2.79715120504607,2.56929744847989,2.89144016502021
3.0980875724511,3.21476870158818,3.0383307777574
3.02940839575328,3.15493208508981,2.9714548683622
3.05980424082155,3.17353631327949,2.94158465499569
2.92313641950245,3.07760385464473,3.08258093801549
2.68322429561795,2.56229430425953,2.6922886960791
3.14973985787733,3.07579950333414,3.20181199583654
3.11658511793562,2.92052762164896,3.01172015028945
3.05744999785291,3.16015833232085,3.01989891602029
2.82948268885742,2.90755362690664,2.76981761869819
3.14648469686599,3.53648760870436,3.08758932325054
2.64456358255454,2.6605287024446,2.78329825965682
3.24892361341832,3.20720920834696,3.15195503665324
2.69767680225765,2.95868372981688,2.70776186064047
2.92788846065738,2.96136787485155,2.94073233407582
3.04138024009045,3.00864136525906,2.99516751248728
3.03208135905646,3.05806600793687,2.98591706653503
2.96007907379101,2.6843863806467,2.91696082658568
2.80558475676572,2.7866773393855,2.84861894646406
3.14709304510291,2.8334147674546,3.02401272615716
3.11253263125355,2.98094054922689,3.13906279503241
3.19238703665341,3.21088779756219,3.166152304652
2.93959122947606,2.74212362158592,2.84743332334634
3.32497358452761,3.18798527807993,3.31781129967061
3.10273212678743,2.96508947730556,3.09315374386864
2.76688431518,2.96564078625589,2.89347216270906
3.45535968065694,3.22992162280492,3.31909988770475
3.2841139643048,3.6014074990124,3.11864621291729
2.96937568137791,3.1415355398676,2.97109450595245
3.18831973906027,3.4813444954618,2.98239986557599
3.57149739978334,3.46474820980391,3.52651627148382
2.7423773953688,2.36907467007474,2.74301265540961
2.77708920881894,2.82016815999682,2.73986015928059
3.00895645288204,2.88327796749967,3.03876161941826
3.1426387240495,3.07488184133967,2.98151407018113
2.75265000402588,3.0817956092975,2.72467858435606
3.02938530262031,2.78721821975158,3.0610521633011
2.70728121913355,2.56091643004546,2.78764031497961
3.35433315516529,3.35954453557435,3.15436695819549
2.83411086785747,2.64831088509745,2.81148630192912
3.13377185931588,3.02945614927261,3.03629929587555
2.993906701781,2.96320545404703,2.94515880057854
2.68084035957589,2.58466960812259,2.62568655441089
2.7569973503669,2.66057950022036,2.60060803651165
2.87718210397935,2.95151639742992,2.91436094191055
2.99457630991928,2.63191540895012,3.19644686086124
2.92639933305279,2.81879716711731,2.94294376459763
3.22125914780607,3.49548294271377,3.11491829699796
2.93056340073511,3.03280390994934,2.91981543630166
2.78537254844273,2.56422426907475,2.85143300382912
3.12030938377672,3.19893530910601,3.09871409520637
2.92684971669831,2.89549902181862,2.94559378200113
2.97859937206943,3.05673458837521,2.91002613594969
2.95361522340592,2.80034252186841,3.0699253347658
2.94633909775317,2.86801480738909,2.94210419473396
2.87943665196596,2.60965935820257,3.02597829504901
2.71920676561482,2.64077605646374,2.68206398253259
2.99850603985668,3.26035185849102,2.98539148242848
3.20356568885754,3.32355817349763,3.09234716357897
2.82009302364184,2.83003160380827,2.81332527329947
3.03356296071503,2.55743609555821,3.08258635836547
3.09013784947466,2.80306986918296,3.23860064604805
3.14015995765033,3.22381561377918,3.18381158008755
3.03086909798808,2.73395852686459,2.99582212200513
2.63870829812765,2.78377726769272,2.66331243245607
2.86572522821266,2.91067238951537,2.86526847514827
2.75622873375435,2.84627886735693,2.73711027677288
3.12723362473176,2.93697774518914,3.15344240233344
2.94794224979605,2.81993749637976,2.95039403785388
3.24004315384227,3.3244444049048,3.16796329992972
3.00796319357136,3.34524677536649,2.97077229482131
2.86254270087253,2.68788525244114,2.93976526967381
2.72045640797939,2.60288634541478,2.75680998260512
2.92457676585279,3.03511726599793,2.91863456201631
3.19505082083853,3.12514173142427,3.13487581261205
3.23261028500363,3.19738184670607,3.17035401397463
3.09950335025504,3.27390362995029,3.30821947885451
3.33656901219354,3.15783384196182,3.24384409397514
2.93828202344228,3.06775650001087,2.88243983762834
3.0890428355422,3.39884007472499,3.09350236036062
2.6133055140919,2.3568525423748,2.63477073440658
3.10006511136577,2.87483801768249,3.11611759132897
3.02139345869779,3.21949693389186,2.99159294194704
2.74061893370256,2.71124094678811,2.76430716661544
2.88958520374306,2.51672370285968,3.19133513112
2.96753875699406,2.75248970645412,3.1474611104218
2.89280313303637,2.4515991079781,2.83753259287649
2.9376026546202,2.67246034581482,2.85980316132724
2.92064725159308,2.92673094431243,2.7972744762796
2.96825864249905,3.12819122784063,2.94600521538491
3.08540378036078,2.91501303017146,2.96608004298013
3.22633314911261,3.07366106318052,3.32796513507085
3.15414424097355,3.20497576163037,3.16428377621066
2.89672144782302,2.73323795327435,2.86996421651705
2.99224389394409,2.97218681908013,2.85920143427218
2.96168405704947,3.29936422328398,2.92717144645833
2.64369685588469,2.15947584911416,2.63328896083837
2.72065371111238,2.68115691774277,2.77228525851595
3.29572370224778,3.40254159392622,3.14909069853057
3.20891158063464,3.28377826893495,3.45818046067109
2.82484464919289,3.26870850149639,2.91486292072289
3.19409715634431,2.95695460164708,3.15072203438893
2.75398012241037,2.79675672869174,2.79278293176614
2.73603626150058,2.67943238867815,2.76233955130167
2.81525275414381,2.55541733262539,2.84388309559672
3.01227224407913,2.84681602685079,3.01002270983614
3.25586149986673,3.17773981819825,3.41872327905027
2.96148171977457,2.65187195216874,3.04246997550418
2.99885830600455,3.14647193376739,2.97927555658335
3.00406988475565,3.05851118391217,3.00126898202372
2.95773519253386,2.81035178276975,2.97782014865306
2.74977118321232,2.83208044733385,2.66962661995046
2.97313677918278,2.70735066839335,2.95070580400036
3.0095839740796,2.73316793444452,2.98215604107057
2.88784690882804,3.04654109016293,3.05049306608774
2.98369254913493,2.75387598860576,3.12584256225798
3.18525293980162,3.19275458297619,3.15816591161753
3.29872504201856,3.19953789308534,3.21655124156973
2.92597776900118,3.04105046837673,2.95022771484738
2.9437473183802,3.08918693278612,2.95620042846957
3.230321070591,3.14974965710287,3.16793481007337
2.77325841983968,2.74567773119545,2.7224867008375
3.57156977200377,3.52951082634661,3.3773170267682
3.00199903178738,3.00671790316572,2.96178162979903
3.16861972948502,3.05751138591254,3.15526119567675
2.85013876693629,2.91236980890073,2.8113881167078
2.87526446746057,2.96791497798887,2.92331319885693
3.06115039598321,2.97421177703846,3.07644283243716
3.02332178589951,3.09990251901854,3.00353406580575
2.93353075500833,2.94548647412302,2.96936605864316
2.82392020416732,2.94460722800879,2.94086372214582
3.12477255002631,3.27056226879331,2.97819940773931
2.69054739699135,3.03204144409938,2.66203879551302
2.76578619290951,2.70116552301385,2.91132696820571
2.91675426847872,2.80496628000753,2.89923891823216
3.08946021532437,3.30069405807121,2.95722028259142
3.04440234368591,2.96156319115914,3.10687828960596
3.15450302665355,3.0418495922013,3.20795219660884
3.08909234340608,2.96663466540535,3.02425418306263
2.85333825995633,2.52181706591648,2.96723164927084
2.97110940420172,2.95331819936906,2.93532299077966
2.74656413618079,2.60634606415249,2.70941960304642
3.35576411152346,3.30018246452047,3.27819078100389
3.12922422492232,2.91216213943295,3.10520025533841
3.05833945837097,3.22303577538301,3.38058542656175
2.68503407122057,2.66227927593668,2.70331143795667
2.94306830286926,2.81387495958957,3.00609392089535
2.91446062042135,2.53046453485092,3.01334719387921
3.43400125173122,3.06889585607237,3.22923071727485
2.68922120396844,2.71578543712047,2.74553434866272
2.75421761450297,2.43382627523409,2.89000418235557
3.62199431828232,3.80060489623721,3.47905603327375
2.99790827711938,2.80712098027703,2.93306767878601
2.93388057735136,2.94112743202229,3.05881212964779
2.90403280312119,2.7121308803435,3.03351015702745
2.88719363593277,2.57004442347729,2.92872826093918
2.78589951239189,2.49295827521428,2.86809592979146
3.08529027132438,2.95793056127121,3.10277083382083
2.94976906127254,3.00267379001219,3.00234862573191
2.95963263187032,3.06623472820819,2.90193369098503
2.96678284225794,2.84293504560459,2.92703629083709
3.02961567052519,2.79989753274363,3.08915808884188
3.0933852130368,2.98170368889284,2.99581638135963
2.58922639761612,2.61849788954131,2.5619722696079
2.90654891438936,2.49932342643475,2.97396261832347
2.83072319684324,2.89460835436786,2.82497949615564
2.76428274389474,2.82532744844432,2.7662757736961
3.88409070207761,3.83853748190188,3.60178686918722
3.01007296494307,2.96921252029506,2.94018907785716
3.19383006282425,3.23830782147503,3.12716935707304
2.90408627635392,3.01182855892157,2.98284591811714
3.09380833642151,3.14481485444101,3.04186381229125
3.12280035533053,3.29973542075534,3.05117972728248
2.97871223862218,2.90347810476578,3.02540094516561
2.91132628738867,2.82840107362287,2.99488442009691
2.8230269355617,3.18058622162094,2.82950754301668
3.06660673800416,3.01258314161077,3.19589713738113
3.33625396111118,3.29730367993447,3.25497678905567
3.00707513929715,3.29340331309964,2.94671050556152
3.02967252825184,3.1151518807674,3.12056771821171
2.90100107352419,3.41047047816793,2.88227007783309
2.97042000206045,3.10576429773292,2.97435644522889
3.14369541856543,3.0800573344232,3.00924258646822
3.21046181651091,3.25721315859108,3.13675344415941
2.68657276132111,2.89409849311759,2.74760444148566
2.84190343906402,2.74552154077993,2.89647712258349
2.91049250271254,2.9252121486746,2.81452546616909
2.80457361584769,3.02836759735495,2.89293095022014
3.43846486380037,3.25935652395142,3.24456565309045
3.5720495199763,3.2513211175327,3.41757192645626
3.09050641288197,2.81555666477318,3.10372807779485
2.95152284237965,2.42472256504548,3.01639790009124
3.16541126658291,3.14611922510063,3.05252783604127
3.18430349506533,3.21785277579735,3.24782194861295
2.88549126955394,2.57466949783388,3.01296047562274
2.83675443097573,2.49333867251018,2.8611786388797
3.57174126808103,3.76503134715577,3.63782892712531
2.92343810195799,2.38154814809152,2.91478115183742
3.10957187577133,2.92429768642083,3.15139455140707
2.81785096671,2.70498691197314,2.89922529390561
2.93317891536699,3.0934554127778,2.85315489229428
2.96440468972174,3.17154889588196,2.97820770784992
2.98059251039283,2.96952445483102,2.99507477929326
3.05479675182809,2.84456219497669,3.11259205226855
3.02990945505467,2.93895500629972,3.06765109736114
2.98107372373431,2.79976295409872,3.15323916704852
2.79182570198465,2.80035497472439,2.85376295247811
3.06308906843626,3.30986955483803,3.01974184469543
3.33382792386597,3.29228549813027,3.13443696005707
2.95707948858978,3.03842720439202,3.27135237473076
3.58605218716891,3.66362640199693,3.69886877992074
