"IPWS1","TMLE2S1","TMLE3S1","IPWS2","TMLE2S2","TMLE3S2"
2.59534976257529,2.75637600878909,2.89258571519879,2.84203987083164,2.81175818838998,2.92502005483383
3.02755857548985,2.99181719430096,3.02471883713587,3.0969550968777,3.02853057852102,3.02288493074725
2.97717222022762,3.02002333701753,3.01253859121501,3.11368248382612,3.07682023230427,3.04464704477884
2.62795368942785,3.13648007813714,3.11213713195433,2.94193574039799,3.15634591918754,3.09614488748563
3.16777453551343,3.16243160157775,3.18081480333504,3.22783732714799,3.20663591844345,3.13543033258991
2.90803088192052,3.02978595755526,2.99418532474489,2.92947810107074,2.9802963569128,2.96291338115021
3.23906221584847,3.05596914702321,3.03332966854499,3.15332702317904,3.02953386996606,3.01980862482831
2.71607884933987,2.9864105348007,2.98207456789831,2.76170737725574,2.98041938981688,2.96085542248917
3.19610434537965,3.12531646345653,3.11264863832462,3.16608545954842,3.05140263390424,3.0501345120757
3.11785096199983,3.06463124133801,3.0613774694557,3.19448578407311,3.06602563832416,3.06472219453193
3.2831993190541,3.00567107720912,3.06480472633584,3.36851490983802,3.01247539402033,3.05402973889222
2.14271319464018,2.76669686378981,2.94013779300024,2.41692657015355,2.89085939106555,2.98595278044232
3.20358363055368,3.03513030085703,3.08675276436937,3.12639308679011,3.02349504850206,3.08400308256126
3.32835539326062,3.12753566219305,3.03626160342722,3.24666089410702,3.14469876001698,3.03304748148245
3.23066700818375,2.89307203511747,2.8999490629978,3.31496272656353,2.90408248854225,2.90504436513426
3.18838427379457,3.07482465630014,2.99386105119677,3.14208863379855,2.96492698623542,2.98712057965947
2.43683633008644,2.72489011901133,2.79677761437319,2.71556047743068,2.77927661621169,2.81721282254691
2.6722284018907,3.04248363035579,3.09214864646782,2.60038159327353,3.04790971195475,3.05699218481975
3.17684369137236,3.10159143566395,3.12153163566752,3.11668490812577,3.07619050388661,3.09562148537684
2.85762704577407,2.89743115214125,2.94433814283415,3.0112976460604,2.92134367553658,2.92998391743577
3.14145435124145,2.98504752139328,2.95499119022026,3.06117659085373,2.97353542662326,2.95860583316141
2.97513872163049,3.04456070684688,3.0248261402516,2.64664273550993,3.07679159334577,3.03961198862905
3.19384196587966,3.21542186674497,3.1419344373148,3.19148617600296,3.19323662326977,3.1395944501676
3.24799989313435,2.93158744545817,2.93506038070691,2.99266945323079,2.89118554251496,2.95796208156035
2.2655231897711,2.95970178755816,3.02459058791445,2.80407917646812,2.9886463666115,3.0053619015538
2.78214361447509,3.18828401834343,3.12620354605458,2.64747866688442,3.04609680042334,3.06852152757655
3.22323400131678,3.01467075843152,3.10434400189276,3.09949237705201,3.02207078533996,3.07590764552619
3.26686740854716,3.02466625042434,3.11819550677325,3.22754113107543,3.08312605229059,3.14481441606143
3.07161821752223,3.05367688797879,3.05901147724439,3.11414229607591,2.97509719761589,3.03830333011838
2.84731465734171,2.94309306458223,2.98574644984507,2.94912323676314,2.99636230299228,2.99675199927553
3.22056968468546,3.07019497769002,3.0634726290696,3.33488203957414,3.10442783756793,3.07975402514995
3.0601351459515,3.18827802259942,3.03209120982458,3.03410436254732,3.14173170758689,3.02894457792315
3.04200731994061,2.96662256719181,3.0498174167429,3.15084854064538,2.96264206269807,3.02522143384167
3.11705527327167,3.170522028462,3.16627275642657,2.99090640784879,3.14804579286003,3.14689809479793
2.32078976858689,2.90862238186454,2.90307938382587,2.6534474486984,2.90773433804643,2.90361020067079
1.82689181008584,2.77447853370281,2.93378640002751,2.34656272523721,2.92154781397672,2.96281782165351
3.25384337246418,3.12041775713451,3.10119661926883,3.08817068072726,3.07246502474391,3.0868644659287
2.84559683945313,2.84341636416722,2.88774397012512,2.89648868493461,2.83560158724999,2.89127575567547
3.19326469502028,3.1704283658319,3.13966538473402,3.3050633954749,3.16790805744485,3.16121087612701
3.30421640261897,3.09661635984366,3.08479989976135,3.26477892939642,3.08703054404479,3.0905567777541
2.87171480914479,2.93820624231745,2.90580308492512,2.82961147283466,3.00001384916172,2.92262352181504
2.95422383828902,2.96542948140163,3.00248698132634,3.03776454953769,3.01477493937155,3.03777087243421
2.69889273693971,2.83162539490627,2.74593210755494,2.80574273770167,2.83782752099964,2.75825731012446
3.16014538777354,3.06559639231596,3.11896294646477,2.95727156859794,2.93615435460303,3.09746064263157
2.75774101272223,2.80266697084256,2.87585823262226,2.87189486603284,2.86286985767876,2.9089403934595
3.11441990475514,3.10549737466716,3.11613249463629,3.27291078030969,3.01715452232479,3.05967073335024
2.93820230042247,3.38967727922207,3.2274171385552,3.10240079958848,3.25903241062782,3.20170836834787
3.01480383094948,2.9831915175924,3.0471087540224,2.83849740264532,2.93228745926095,3.0276843144462
2.39609025991191,2.94999702667441,2.99258965110133,2.84251966622276,3.01575371661732,3.00390947495322
3.21084887259439,3.06223629821527,3.08969322872998,3.25167448780272,3.08249315354924,3.09474047629233
3.06073781167862,3.15350654875142,3.19299974604792,3.14155118170196,3.2145528745976,3.19660991828277
2.61737752641873,2.92179241787645,2.98215281692851,3.0273001668941,3.07957124686786,3.01049339268414
3.48990421205699,3.06482389463658,3.01598361615148,3.30936533056553,3.08589355873425,3.02250719073311
2.93629230629374,2.99129555112113,3.07888631684367,2.9881907825109,2.97513681784628,3.04538471593104
3.02185553852577,2.93671228605417,2.88582080022899,2.90206736329359,2.85306174909718,2.88949568626536
3.00920691669102,3.01172278403338,2.97165886386606,3.00076354701687,3.02781211866439,2.98228495677444
3.01808211817142,2.89991506845507,2.94964412592273,3.27531392893225,2.97053036381914,2.98046919407363
3.11885233489429,3.06089587029446,3.08003456877745,3.09154947321332,3.04236945526003,3.05446902240013
2.92705818196563,2.80450163466031,2.86850966712228,3.005907659627,2.86886807347967,2.89109494418759
2.86579720544198,3.08602066763518,3.00657784546369,2.95193887401471,3.04247367688732,3.01339690916105
3.67422930049857,3.08358832690897,3.02533566444372,3.43225875049465,3.05763360329646,3.04850015642792
3.19755895030589,3.1099919814151,3.08311842982938,3.18316257361164,3.03121970396535,3.06569007446841
2.98555331036512,2.89002422570987,2.98852804079222,2.75960814363586,2.8428500190615,2.91448129874845
