"IPWT1","TMLE2T1","TMLE3T1","IPWT2","TMLE2T2","TMLE3T2"
2.47579988287696,2.7638530259125,2.89399572782045,7.95430680132174,2.82460180100703,2.91643583596821
2.91132712685722,2.91730810816497,2.95094500060177,8.23572506502517,2.98905575246164,2.95106138671943
3.22749861066724,3.03509157106814,3.03971446982304,8.40619381237584,3.01383982926636,3.02893156895954
2.10206375402459,3.13298060752984,3.08612504672311,7.95048407925213,3.11143584810684,3.07335374719452
3.16001753357008,3.16866022528116,3.14035323250357,8.0493219466385,3.12192950715005,3.06656063932014
2.96359341465345,3.07629187424144,3.03201340778708,7.93013123919196,3.01239578662057,2.99801512372815
3.03850377809261,3.10106993989106,3.00912875793101,8.05185394376172,3.06332478340262,2.98087905520814
2.42228490953443,2.97780785798044,2.98946746995526,7.81557729210182,2.93301000062859,2.95738342591583
3.32511659657869,3.11958971919928,3.11220255690594,7.90378385831726,3.07390154864719,3.05753132468175
3.19581166447898,3.04532290826392,3.07254581970727,8.23379881877977,2.99105690485229,3.04625592710866
1.08709468096084,2.97868699964547,2.98272423068849,7.94183861021284,2.9690957320065,2.98055414980033
2.05148401442004,2.793698301659,2.96239725642303,7.74395964095104,2.8849761022503,2.9667716538706
3.2337287119888,3.08189949780462,3.09090273714575,8.18842842297623,3.03580761858272,3.05359561124489
3.44978807062893,3.09619996014255,3.02857460442839,8.36874474266923,3.09908490584636,3.0177723589251
3.35536458080108,2.8730124431605,2.87553926544442,8.2428044499327,2.89448040173182,2.87934010615327
3.16351089488479,3.05527257995909,2.91899084037737,8.14570960355802,2.93467199920931,2.91272635107784
2.27190110342659,2.70645804362762,2.79993571479269,7.8664008512163,2.76241606663273,2.81946970209012
2.53714929555181,2.98995151964936,3.08630314325033,7.81901498566192,2.99600283470562,3.03134988865126
3.11738584940348,3.15527433267727,3.11039258152755,8.25840526553623,3.13138689009389,3.07251790433809
2.63596286572357,2.93867250363509,2.96481427637779,8.00230290909285,2.94989403240397,2.94012919598738
3.46801897502535,3.04034774331631,2.98462735309583,8.10091168198949,3.04217742632001,2.99680262340984
3.12233167611023,3.05985405084625,3.07217437928367,8.39686440983751,3.10346942569478,3.09130944083272
3.25873183915279,3.25071896375645,3.12658039915843,8.07795169085397,3.14764863467023,3.09784251760483
3.43669852029175,2.97073004585449,2.9590775524116,8.06761219255209,2.97320800907149,2.98451524103416
1.88948169133893,2.87644630781569,3.05161010626542,7.86339166243799,2.86065263940414,3.01490469104718
2.51407253420985,3.15500802275997,3.12150067515609,7.95541944891495,3.10246039343458,3.07686384373107
